corpus,central_bank,document_type,meeting_date,event_id,source,is_scheduled,is_fomc_intermeeting
FOMC Statement,FOMC,Statement,2010-03-16,fomc_stmt_20100316,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2010-04-28,fomc_stmt_20100428,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2010-06-23,fomc_stmt_20100623,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2010-08-10,fomc_stmt_20100810,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2010-09-21,fomc_stmt_20100921,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2010-11-03,fomc_stmt_20101103,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2010-12-14,fomc_stmt_20101214,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2011-01-26,fomc_stmt_20110126,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2011-03-15,fomc_stmt_20110315,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2011-04-27,fomc_stmt_20110427,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2011-06-22,fomc_stmt_20110622,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2011-08-09,fomc_stmt_20110809,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2011-09-21,fomc_stmt_20110921,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2011-11-02,fomc_stmt_20111102,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2011-12-13,fomc_stmt_20111213,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2012-01-25,fomc_stmt_20120125,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2012-03-13,fomc_stmt_20120313,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2012-04-25,fomc_stmt_20120425,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2012-06-20,fomc_stmt_20120620,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2012-08-01,fomc_stmt_20120801,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2012-09-13,fomc_stmt_20120913,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2012-10-24,fomc_stmt_20121024,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2012-12-12,fomc_stmt_20121212,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2013-01-30,fomc_stmt_20130130,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2013-03-20,fomc_stmt_20130320,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2013-05-01,fomc_stmt_20130501,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2013-06-19,fomc_stmt_20130619,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2013-07-31,fomc_stmt_20130731,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2013-09-18,fomc_stmt_20130918,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2013-10-30,fomc_stmt_20131030,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2013-12-18,fomc_stmt_20131218,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2014-01-29,fomc_stmt_20140129,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2014-03-19,fomc_stmt_20140319,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2014-04-30,fomc_stmt_20140430,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2014-06-18,fomc_stmt_20140618,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2014-07-30,fomc_stmt_20140730,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2014-09-17,fomc_stmt_20140917,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2014-10-29,fomc_stmt_20141029,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2014-12-17,fomc_stmt_20141217,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2015-01-28,fomc_stmt_20150128,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2015-03-18,fomc_stmt_20150318,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2015-04-29,fomc_stmt_20150429,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2015-06-17,fomc_stmt_20150617,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2015-07-29,fomc_stmt_20150729,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2015-09-17,fomc_stmt_20150917,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2015-10-28,fomc_stmt_20151028,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2015-12-16,fomc_stmt_20151216,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2016-01-27,fomc_stmt_20160127,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2016-03-16,fomc_stmt_20160316,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2016-04-27,fomc_stmt_20160427,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2016-06-15,fomc_stmt_20160615,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2016-07-27,fomc_stmt_20160727,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2016-09-21,fomc_stmt_20160921,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2016-11-02,fomc_stmt_20161102,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2016-12-14,fomc_stmt_20161214,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2017-02-01,fomc_stmt_20170201,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2017-03-15,fomc_stmt_20170315,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2017-05-03,fomc_stmt_20170503,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2017-06-14,fomc_stmt_20170614,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2017-07-26,fomc_stmt_20170726,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2017-09-20,fomc_stmt_20170920,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2017-11-01,fomc_stmt_20171101,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2017-12-13,fomc_stmt_20171213,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2018-01-31,fomc_stmt_20180131,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2018-03-21,fomc_stmt_20180321,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2018-05-02,fomc_stmt_20180502,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2018-06-13,fomc_stmt_20180613,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2018-08-01,fomc_stmt_20180801,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2018-09-26,fomc_stmt_20180926,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2018-11-08,fomc_stmt_20181108,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2018-12-19,fomc_stmt_20181219,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2019-01-30,fomc_stmt_20190130,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2019-03-20,fomc_stmt_20190320,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2019-05-01,fomc_stmt_20190501,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2019-06-19,fomc_stmt_20190619,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2019-07-31,fomc_stmt_20190731,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2019-09-18,fomc_stmt_20190918,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2019-10-30,fomc_stmt_20191030,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2019-12-11,fomc_stmt_20191211,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2020-01-29,fomc_stmt_20200129,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2020-03-03,fomc_stmt_20200303,fomc_statements,FALSE,TRUE
FOMC Statement,FOMC,Statement,2020-03-15,fomc_stmt_20200315,fomc_statements,FALSE,TRUE
FOMC Statement,FOMC,Statement,2020-03-23,fomc_stmt_20200323,fomc_statements,FALSE,TRUE
FOMC Statement,FOMC,Statement,2020-04-29,fomc_stmt_20200429,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2020-06-10,fomc_stmt_20200610,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2020-07-29,fomc_stmt_20200729,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2020-09-16,fomc_stmt_20200916,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2020-11-05,fomc_stmt_20201105,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2020-12-16,fomc_stmt_20201216,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2021-01-27,fomc_stmt_20210127,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2021-03-17,fomc_stmt_20210317,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2021-04-28,fomc_stmt_20210428,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2021-06-16,fomc_stmt_20210616,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2021-07-28,fomc_stmt_20210728,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2021-09-22,fomc_stmt_20210922,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2021-11-03,fomc_stmt_20211103,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2021-12-15,fomc_stmt_20211215,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2022-01-26,fomc_stmt_20220126,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2022-03-16,fomc_stmt_20220316,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2022-05-04,fomc_stmt_20220504,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2022-06-15,fomc_stmt_20220615,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2022-07-27,fomc_stmt_20220727,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2022-09-21,fomc_stmt_20220921,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2022-11-02,fomc_stmt_20221102,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2022-12-14,fomc_stmt_20221214,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2023-02-01,fomc_stmt_20230201,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2023-03-22,fomc_stmt_20230322,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2023-05-03,fomc_stmt_20230503,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2023-06-14,fomc_stmt_20230614,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2023-07-26,fomc_stmt_20230726,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2023-09-20,fomc_stmt_20230920,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2023-11-01,fomc_stmt_20231101,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2023-12-13,fomc_stmt_20231213,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2024-01-31,fomc_stmt_20240131,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2024-03-20,fomc_stmt_20240320,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2024-05-01,fomc_stmt_20240501,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2024-06-12,fomc_stmt_20240612,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2024-07-31,fomc_stmt_20240731,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2024-09-18,fomc_stmt_20240918,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2024-11-07,fomc_stmt_20241107,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2024-12-18,fomc_stmt_20241218,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2025-01-29,fomc_stmt_20250129,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2025-03-19,fomc_stmt_20250319,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2025-05-07,fomc_stmt_20250507,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2025-06-18,fomc_stmt_20250618,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2025-07-30,fomc_stmt_20250730,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2025-09-17,fomc_stmt_20250917,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2025-10-29,fomc_stmt_20251029,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2025-12-10,fomc_stmt_20251210,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2026-01-28,fomc_stmt_20260128,fomc_statements,TRUE,FALSE
FOMC Statement,FOMC,Statement,2026-03-18,fomc_stmt_20260318,fomc_statements,TRUE,FALSE
