corpus_long,bank,meeting_date,net_score,bps_change,policy_rate_index_bps,series,z_value
FOMC statements,FOMC,1994-02-04,0.07692307692307693,25,25,Dictionary net score,0.5359088786001156
FOMC statements,FOMC,1994-02-04,0.07692307692307693,25,25,Cumulative rate-change index,0.446973022902031
FOMC statements,FOMC,1994-03-22,0.09090909090909093,25,50,Dictionary net score,0.5960091686001892
FOMC statements,FOMC,1994-03-22,0.09090909090909093,25,50,Cumulative rate-change index,0.5625365608745646
FOMC statements,FOMC,1994-04-18,0,25,75,Dictionary net score,0.2053572835997109
FOMC statements,FOMC,1994-04-18,0,25,75,Cumulative rate-change index,0.6781000988470983
FOMC statements,FOMC,1994-05-17,0,50,125,Dictionary net score,0.2053572835997109
FOMC statements,FOMC,1994-05-17,0,50,125,Cumulative rate-change index,0.9092271747921656
FOMC statements,FOMC,1994-08-16,0.16666666666666666,50,175,Dictionary net score,0.9215524061005878
FOMC statements,FOMC,1994-08-16,0.16666666666666666,50,175,Cumulative rate-change index,1.1403542507372328
FOMC statements,FOMC,1994-11-15,0.09090909090909093,75,250,Dictionary net score,0.5960091686001892
FOMC statements,FOMC,1994-11-15,0.09090909090909093,75,250,Cumulative rate-change index,1.487044864654834
FOMC statements,FOMC,1995-02-01,0,50,300,Dictionary net score,0.2053572835997109
FOMC statements,FOMC,1995-02-01,0,50,300,Cumulative rate-change index,1.7181719405999012
FOMC statements,FOMC,1995-03-28,0,0,300,Dictionary net score,0.2053572835997109
FOMC statements,FOMC,1995-03-28,0,0,300,Cumulative rate-change index,1.7181719405999012
FOMC statements,FOMC,1995-07-06,0.16666666666666666,-25,275,Dictionary net score,0.9215524061005878
FOMC statements,FOMC,1995-07-06,0.16666666666666666,-25,275,Cumulative rate-change index,1.6026084026273675
FOMC statements,FOMC,1995-12-19,-0.09090909090909093,-25,250,Dictionary net score,-0.18529460140076748
FOMC statements,FOMC,1995-12-19,-0.09090909090909093,-25,250,Cumulative rate-change index,1.487044864654834
FOMC statements,FOMC,1996-01-31,0,-25,225,Dictionary net score,0.2053572835997109
FOMC statements,FOMC,1996-01-31,0,-25,225,Cumulative rate-change index,1.3714813266823003
FOMC statements,FOMC,1997-03-25,-0.07692307692307693,25,250,Dictionary net score,-0.12519431140069384
FOMC statements,FOMC,1997-03-25,-0.07692307692307693,25,250,Cumulative rate-change index,1.487044864654834
FOMC statements,FOMC,1998-09-29,0,-25,225,Dictionary net score,0.2053572835997109
FOMC statements,FOMC,1998-09-29,0,-25,225,Cumulative rate-change index,1.3714813266823003
FOMC statements,FOMC,1998-10-15,-0.09090909090909093,-25,200,Dictionary net score,-0.18529460140076748
FOMC statements,FOMC,1998-10-15,-0.09090909090909093,-25,200,Cumulative rate-change index,1.2559177887097666
FOMC statements,FOMC,1998-11-17,0.16666666666666666,-25,175,Dictionary net score,0.9215524061005878
FOMC statements,FOMC,1998-11-17,0.16666666666666666,-25,175,Cumulative rate-change index,1.1403542507372328
FOMC statements,FOMC,1999-02-03,0,0,175,Dictionary net score,0.2053572835997109
FOMC statements,FOMC,1999-02-03,0,0,175,Cumulative rate-change index,1.1403542507372328
FOMC statements,FOMC,1999-03-30,0,0,175,Dictionary net score,0.2053572835997109
FOMC statements,FOMC,1999-03-30,0,0,175,Cumulative rate-change index,1.1403542507372328
FOMC statements,FOMC,1999-05-18,-0.09090909090909093,0,175,Dictionary net score,-0.18529460140076748
FOMC statements,FOMC,1999-05-18,-0.09090909090909093,0,175,Cumulative rate-change index,1.1403542507372328
FOMC statements,FOMC,1999-06-30,0.09090909090909093,25,200,Dictionary net score,0.5960091686001892
FOMC statements,FOMC,1999-06-30,0.09090909090909093,25,200,Cumulative rate-change index,1.2559177887097666
FOMC statements,FOMC,1999-08-24,0.06666666666666667,25,225,Dictionary net score,0.4918353326000616
FOMC statements,FOMC,1999-08-24,0.06666666666666667,25,225,Cumulative rate-change index,1.3714813266823003
FOMC statements,FOMC,1999-10-05,0,0,225,Dictionary net score,0.2053572835997109
FOMC statements,FOMC,1999-10-05,0,0,225,Cumulative rate-change index,1.3714813266823003
FOMC statements,FOMC,1999-11-16,0.2857142857142857,25,250,Dictionary net score,1.433120350744071
FOMC statements,FOMC,1999-11-16,0.2857142857142857,25,250,Cumulative rate-change index,1.487044864654834
FOMC statements,FOMC,1999-12-21,0.09090909090909093,0,250,Dictionary net score,0.5960091686001892
FOMC statements,FOMC,1999-12-21,0.09090909090909093,0,250,Cumulative rate-change index,1.487044864654834
FOMC statements,FOMC,2000-02-02,0.2307692307692308,25,275,Dictionary net score,1.1970120686009251
FOMC statements,FOMC,2000-02-02,0.2307692307692308,25,275,Cumulative rate-change index,1.6026084026273675
FOMC statements,FOMC,2000-03-21,0.2307692307692308,25,300,Dictionary net score,1.1970120686009251
FOMC statements,FOMC,2000-03-21,0.2307692307692308,25,300,Cumulative rate-change index,1.7181719405999012
FOMC statements,FOMC,2000-05-16,0.16666666666666666,50,350,Dictionary net score,0.9215524061005878
FOMC statements,FOMC,2000-05-16,0.16666666666666666,50,350,Cumulative rate-change index,1.9492990165449684
FOMC statements,FOMC,2000-06-28,0.09090909090909093,0,350,Dictionary net score,0.5960091686001892
FOMC statements,FOMC,2000-06-28,0.09090909090909093,0,350,Cumulative rate-change index,1.9492990165449684
FOMC statements,FOMC,2000-08-22,0.09090909090909093,0,350,Dictionary net score,0.5960091686001892
FOMC statements,FOMC,2000-08-22,0.09090909090909093,0,350,Cumulative rate-change index,1.9492990165449684
FOMC statements,FOMC,2000-10-03,0.09090909090909093,0,350,Dictionary net score,0.5960091686001892
FOMC statements,FOMC,2000-10-03,0.09090909090909093,0,350,Cumulative rate-change index,1.9492990165449684
FOMC statements,FOMC,2000-11-15,0,0,350,Dictionary net score,0.2053572835997109
FOMC statements,FOMC,2000-11-15,0,0,350,Cumulative rate-change index,1.9492990165449684
FOMC statements,FOMC,2000-12-19,-0.16666666666666666,0,350,Dictionary net score,-0.510837838901166
FOMC statements,FOMC,2000-12-19,-0.16666666666666666,0,350,Cumulative rate-change index,1.9492990165449684
FOMC statements,FOMC,2001-01-03,-0.2857142857142857,-50,300,Dictionary net score,-1.0224057835446494
FOMC statements,FOMC,2001-01-03,-0.2857142857142857,-50,300,Cumulative rate-change index,1.7181719405999012
FOMC statements,FOMC,2001-01-31,-0.375,-50,250,Dictionary net score,-1.4060817420272622
FOMC statements,FOMC,2001-01-31,-0.375,-50,250,Cumulative rate-change index,1.487044864654834
FOMC statements,FOMC,2001-03-20,-0.3333333333333333,-50,200,Dictionary net score,-1.2270329614020425
FOMC statements,FOMC,2001-03-20,-0.3333333333333333,-50,200,Cumulative rate-change index,1.2559177887097666
FOMC statements,FOMC,2001-04-18,-0.25,-50,150,Dictionary net score,-0.8689354001516044
FOMC statements,FOMC,2001-04-18,-0.25,-50,150,Cumulative rate-change index,1.0247907127646994
FOMC statements,FOMC,2001-05-15,-0.3333333333333333,-50,100,Dictionary net score,-1.2270329614020425
FOMC statements,FOMC,2001-05-15,-0.3333333333333333,-50,100,Cumulative rate-change index,0.793663636819632
FOMC statements,FOMC,2001-06-27,-0.3333333333333333,-25,75,Dictionary net score,-1.2270329614020425
FOMC statements,FOMC,2001-06-27,-0.3333333333333333,-25,75,Cumulative rate-change index,0.6781000988470983
FOMC statements,FOMC,2001-08-21,-0.3333333333333333,-25,50,Dictionary net score,-1.2270329614020425
FOMC statements,FOMC,2001-08-21,-0.3333333333333333,-25,50,Cumulative rate-change index,0.5625365608745646
FOMC statements,FOMC,2001-09-17,-0.3333333333333333,-50,0,Dictionary net score,-1.2270329614020425
FOMC statements,FOMC,2001-09-17,-0.3333333333333333,-50,0,Cumulative rate-change index,0.33140948492949734
FOMC statements,FOMC,2001-10-02,-0.3333333333333333,-50,-50,Dictionary net score,-1.2270329614020425
FOMC statements,FOMC,2001-10-02,-0.3333333333333333,-50,-50,Cumulative rate-change index,0.10028240898443003
FOMC statements,FOMC,2001-11-06,-0.3333333333333333,-50,-100,Dictionary net score,-1.2270329614020425
FOMC statements,FOMC,2001-11-06,-0.3333333333333333,-50,-100,Cumulative rate-change index,-0.13084466696063726
FOMC statements,FOMC,2001-12-11,-0.25,-25,-125,Dictionary net score,-0.8689354001516044
FOMC statements,FOMC,2001-12-11,-0.25,-25,-125,Cumulative rate-change index,-0.24640820493317092
FOMC statements,FOMC,2002-01-30,-0.2857142857142857,0,-125,Dictionary net score,-1.0224057835446494
FOMC statements,FOMC,2002-01-30,-0.2857142857142857,0,-125,Cumulative rate-change index,-0.24640820493317092
FOMC statements,FOMC,2002-03-19,0.09090909090909093,0,-125,Dictionary net score,0.5960091686001892
FOMC statements,FOMC,2002-03-19,0.09090909090909093,0,-125,Cumulative rate-change index,-0.24640820493317092
FOMC statements,FOMC,2002-05-07,0.09090909090909093,0,-125,Dictionary net score,0.5960091686001892
FOMC statements,FOMC,2002-05-07,0.09090909090909093,0,-125,Cumulative rate-change index,-0.24640820493317092
FOMC statements,FOMC,2002-06-26,0.09090909090909093,0,-125,Dictionary net score,0.5960091686001892
FOMC statements,FOMC,2002-06-26,0.09090909090909093,0,-125,Cumulative rate-change index,-0.24640820493317092
FOMC statements,FOMC,2002-08-13,-0.2857142857142857,0,-125,Dictionary net score,-1.0224057835446494
FOMC statements,FOMC,2002-08-13,-0.2857142857142857,0,-125,Cumulative rate-change index,-0.24640820493317092
FOMC statements,FOMC,2002-09-24,-0.2857142857142857,0,-125,Dictionary net score,-1.0224057835446494
FOMC statements,FOMC,2002-09-24,-0.2857142857142857,0,-125,Cumulative rate-change index,-0.24640820493317092
FOMC statements,FOMC,2002-11-06,-0.375,-50,-175,Dictionary net score,-1.4060817420272622
FOMC statements,FOMC,2002-11-06,-0.375,-50,-175,Cumulative rate-change index,-0.4775352808782382
FOMC statements,FOMC,2002-12-10,-0.16666666666666666,0,-175,Dictionary net score,-0.510837838901166
FOMC statements,FOMC,2002-12-10,-0.16666666666666666,0,-175,Cumulative rate-change index,-0.4775352808782382
FOMC statements,FOMC,2003-01-29,-0.16666666666666666,0,-175,Dictionary net score,-0.510837838901166
FOMC statements,FOMC,2003-01-29,-0.16666666666666666,0,-175,Cumulative rate-change index,-0.4775352808782382
FOMC statements,FOMC,2003-03-18,-0.07692307692307693,0,-175,Dictionary net score,-0.12519431140069384
FOMC statements,FOMC,2003-03-18,-0.07692307692307693,0,-175,Cumulative rate-change index,-0.4775352808782382
FOMC statements,FOMC,2003-05-06,-0.2857142857142857,0,-175,Dictionary net score,-1.0224057835446494
FOMC statements,FOMC,2003-05-06,-0.2857142857142857,0,-175,Cumulative rate-change index,-0.4775352808782382
FOMC statements,FOMC,2003-06-25,-0.3684210526315789,-25,-200,Dictionary net score,-1.377810881928543
FOMC statements,FOMC,2003-06-25,-0.3684210526315789,-25,-200,Cumulative rate-change index,-0.5930988188507718
FOMC statements,FOMC,2003-08-12,-0.17647058823529413,0,-200,Dictionary net score,-0.5529669637541588
FOMC statements,FOMC,2003-08-12,-0.17647058823529413,0,-200,Cumulative rate-change index,-0.5930988188507718
FOMC statements,FOMC,2003-09-16,-0.17647058823529413,0,-200,Dictionary net score,-0.5529669637541588
FOMC statements,FOMC,2003-09-16,-0.17647058823529413,0,-200,Cumulative rate-change index,-0.5930988188507718
FOMC statements,FOMC,2003-10-28,-0.17647058823529413,0,-200,Dictionary net score,-0.5529669637541588
FOMC statements,FOMC,2003-10-28,-0.17647058823529413,0,-200,Cumulative rate-change index,-0.5930988188507718
FOMC statements,FOMC,2003-12-09,-0.25,0,-200,Dictionary net score,-0.8689354001516044
FOMC statements,FOMC,2003-12-09,-0.25,0,-200,Cumulative rate-change index,-0.5930988188507718
FOMC statements,FOMC,2004-01-28,-0.25,0,-200,Dictionary net score,-0.8689354001516044
FOMC statements,FOMC,2004-01-28,-0.25,0,-200,Cumulative rate-change index,-0.5930988188507718
FOMC statements,FOMC,2004-03-16,-0.15789473684210523,0,-200,Dictionary net score,-0.4731433587695407
FOMC statements,FOMC,2004-03-16,-0.15789473684210523,0,-200,Cumulative rate-change index,-0.5930988188507718
FOMC statements,FOMC,2004-05-04,-0.2,0,-200,Dictionary net score,-0.6540768634013414
FOMC statements,FOMC,2004-05-04,-0.2,0,-200,Cumulative rate-change index,-0.5930988188507718
FOMC statements,FOMC,2004-06-30,0.04761904761904761,25,-175,Dictionary net score,0.40998446145710427
FOMC statements,FOMC,2004-06-30,0.04761904761904761,25,-175,Cumulative rate-change index,-0.4775352808782382
FOMC statements,FOMC,2004-08-10,0,25,-150,Dictionary net score,0.2053572835997109
FOMC statements,FOMC,2004-08-10,0,25,-150,Cumulative rate-change index,-0.36197174290570455
FOMC statements,FOMC,2004-09-21,0,25,-125,Dictionary net score,0.2053572835997109
FOMC statements,FOMC,2004-09-21,0,25,-125,Cumulative rate-change index,-0.24640820493317092
FOMC statements,FOMC,2004-11-10,0,25,-100,Dictionary net score,0.2053572835997109
FOMC statements,FOMC,2004-11-10,0,25,-100,Cumulative rate-change index,-0.13084466696063726
FOMC statements,FOMC,2004-12-14,0,25,-75,Dictionary net score,0.2053572835997109
FOMC statements,FOMC,2004-12-14,0,25,-75,Cumulative rate-change index,-0.015281128988103621
FOMC statements,FOMC,2005-02-02,0,25,-50,Dictionary net score,0.2053572835997109
FOMC statements,FOMC,2005-02-02,0,25,-50,Cumulative rate-change index,0.10028240898443003
FOMC statements,FOMC,2005-03-22,0.1,25,-25,Dictionary net score,0.6350743571002371
FOMC statements,FOMC,2005-03-22,0.1,25,-25,Cumulative rate-change index,0.21584594695696369
FOMC statements,FOMC,2005-05-03,0.04761904761904761,25,0,Dictionary net score,0.40998446145710427
FOMC statements,FOMC,2005-05-03,0.04761904761904761,25,0,Cumulative rate-change index,0.33140948492949734
FOMC statements,FOMC,2005-06-30,0,25,25,Dictionary net score,0.2053572835997109
FOMC statements,FOMC,2005-06-30,0,25,25,Cumulative rate-change index,0.446973022902031
FOMC statements,FOMC,2005-08-09,0.05263157894736842,25,50,Dictionary net score,0.43152416438946145
FOMC statements,FOMC,2005-08-09,0.05263157894736842,25,50,Cumulative rate-change index,0.5625365608745646
FOMC statements,FOMC,2005-09-20,0.05263157894736842,25,75,Dictionary net score,0.43152416438946145
FOMC statements,FOMC,2005-09-20,0.05263157894736842,25,75,Cumulative rate-change index,0.6781000988470983
FOMC statements,FOMC,2005-11-01,0.05263157894736842,25,100,Dictionary net score,0.43152416438946145
FOMC statements,FOMC,2005-11-01,0.05263157894736842,25,100,Cumulative rate-change index,0.793663636819632
FOMC statements,FOMC,2005-12-13,0.2307692307692308,25,125,Dictionary net score,1.1970120686009251
FOMC statements,FOMC,2005-12-13,0.2307692307692308,25,125,Cumulative rate-change index,0.9092271747921656
FOMC statements,FOMC,2006-01-31,0.2857142857142857,25,150,Dictionary net score,1.433120350744071
FOMC statements,FOMC,2006-01-31,0.2857142857142857,25,150,Cumulative rate-change index,1.0247907127646994
FOMC statements,FOMC,2006-03-28,0.3333333333333333,25,175,Dictionary net score,1.6377475286014647
FOMC statements,FOMC,2006-03-28,0.3333333333333333,25,175,Cumulative rate-change index,1.1403542507372328
FOMC statements,FOMC,2006-05-10,0.3333333333333333,25,200,Dictionary net score,1.6377475286014647
FOMC statements,FOMC,2006-05-10,0.3333333333333333,25,200,Cumulative rate-change index,1.2559177887097666
FOMC statements,FOMC,2006-06-29,0.375,25,225,Dictionary net score,1.8167963092266837
FOMC statements,FOMC,2006-06-29,0.375,25,225,Cumulative rate-change index,1.3714813266823003
FOMC statements,FOMC,2006-08-08,0.2307692307692308,0,225,Dictionary net score,1.1970120686009251
FOMC statements,FOMC,2006-08-08,0.2307692307692308,0,225,Cumulative rate-change index,1.3714813266823003
FOMC statements,FOMC,2006-09-20,0.16666666666666666,0,225,Dictionary net score,0.9215524061005878
FOMC statements,FOMC,2006-09-20,0.16666666666666666,0,225,Cumulative rate-change index,1.3714813266823003
FOMC statements,FOMC,2006-10-25,0.07692307692307693,0,225,Dictionary net score,0.5359088786001156
FOMC statements,FOMC,2006-10-25,0.07692307692307693,0,225,Cumulative rate-change index,1.3714813266823003
FOMC statements,FOMC,2006-12-12,0.07692307692307693,0,225,Dictionary net score,0.5359088786001156
FOMC statements,FOMC,2006-12-12,0.07692307692307693,0,225,Cumulative rate-change index,1.3714813266823003
FOMC statements,FOMC,2007-01-31,0.09090909090909093,0,225,Dictionary net score,0.5960091686001892
FOMC statements,FOMC,2007-01-31,0.09090909090909093,0,225,Cumulative rate-change index,1.3714813266823003
FOMC statements,FOMC,2007-03-21,0.16666666666666666,0,225,Dictionary net score,0.9215524061005878
FOMC statements,FOMC,2007-03-21,0.16666666666666666,0,225,Cumulative rate-change index,1.3714813266823003
FOMC statements,FOMC,2007-05-09,0,0,225,Dictionary net score,0.2053572835997109
FOMC statements,FOMC,2007-05-09,0,0,225,Cumulative rate-change index,1.3714813266823003
FOMC statements,FOMC,2007-06-28,0,NA,225,Dictionary net score,0.2053572835997109
FOMC statements,FOMC,2007-06-28,0,NA,225,Cumulative rate-change index,1.3714813266823003
FOMC statements,FOMC,2007-08-07,0.06666666666666667,0,225,Dictionary net score,0.4918353326000616
FOMC statements,FOMC,2007-08-07,0.06666666666666667,0,225,Cumulative rate-change index,1.3714813266823003
FOMC statements,FOMC,2007-08-17,-0.09090909090909093,NA,225,Dictionary net score,-0.18529460140076748
FOMC statements,FOMC,2007-08-17,-0.09090909090909093,NA,225,Cumulative rate-change index,1.3714813266823003
FOMC statements,FOMC,2007-09-18,-0.07692307692307693,-50,175,Dictionary net score,-0.12519431140069384
FOMC statements,FOMC,2007-09-18,-0.07692307692307693,-50,175,Cumulative rate-change index,1.1403542507372328
FOMC statements,FOMC,2007-10-31,0,-25,150,Dictionary net score,0.2053572835997109
FOMC statements,FOMC,2007-10-31,0,-25,150,Cumulative rate-change index,1.0247907127646994
FOMC statements,FOMC,2007-12-11,-0.125,-25,125,Dictionary net score,-0.33178905827594674
FOMC statements,FOMC,2007-12-11,-0.125,-25,125,Cumulative rate-change index,0.9092271747921656
FOMC statements,FOMC,2008-01-22,-0.4444444444444444,-75,50,Dictionary net score,-1.7044963764026275
FOMC statements,FOMC,2008-01-22,-0.4444444444444444,-75,50,Cumulative rate-change index,0.5625365608745646
FOMC statements,FOMC,2008-01-30,-0.3333333333333333,-50,0,Dictionary net score,-1.2270329614020425
FOMC statements,FOMC,2008-01-30,-0.3333333333333333,-50,0,Cumulative rate-change index,0.33140948492949734
FOMC statements,FOMC,2008-03-11,0,NA,0,Dictionary net score,0.2053572835997109
FOMC statements,FOMC,2008-03-11,0,NA,0,Cumulative rate-change index,0.33140948492949734
FOMC statements,FOMC,2008-03-18,-0.2,-75,-75,Dictionary net score,-0.6540768634013414
FOMC statements,FOMC,2008-03-18,-0.2,-75,-75,Cumulative rate-change index,-0.015281128988103621
FOMC statements,FOMC,2008-04-30,-0.14285714285714285,-25,-100,Dictionary net score,-0.4085242499724692
FOMC statements,FOMC,2008-04-30,-0.14285714285714285,-25,-100,Cumulative rate-change index,-0.13084466696063726
FOMC statements,FOMC,2008-06-25,-0.06666666666666667,0,-100,Dictionary net score,-0.08112076540063985
FOMC statements,FOMC,2008-06-25,-0.06666666666666667,0,-100,Cumulative rate-change index,-0.13084466696063726
FOMC statements,FOMC,2008-08-05,-0.06666666666666667,0,-100,Dictionary net score,-0.08112076540063985
FOMC statements,FOMC,2008-08-05,-0.06666666666666667,0,-100,Cumulative rate-change index,-0.13084466696063726
FOMC statements,FOMC,2008-09-16,-0.06666666666666667,0,-100,Dictionary net score,-0.08112076540063985
FOMC statements,FOMC,2008-09-16,-0.06666666666666667,0,-100,Cumulative rate-change index,-0.13084466696063726
FOMC statements,FOMC,2008-10-08,-0.04761904761904761,-50,-150,Dictionary net score,7.30105742317545e-4
FOMC statements,FOMC,2008-10-08,-0.04761904761904761,-50,-150,Cumulative rate-change index,-0.36197174290570455
FOMC statements,FOMC,2008-10-29,-0.4117647058823529,-50,-200,Dictionary net score,-1.564065960225985
FOMC statements,FOMC,2008-10-29,-0.4117647058823529,-50,-200,Cumulative rate-change index,-0.5930988188507718
FOMC statements,FOMC,2008-12-16,0,-100,-300,Dictionary net score,0.2053572835997109
FOMC statements,FOMC,2008-12-16,0,-100,-300,Cumulative rate-change index,-1.0553529707409064
FOMC statements,FOMC,2009-01-28,-0.2307692307692308,0,-300,Dictionary net score,-0.7862975014015033
FOMC statements,FOMC,2009-01-28,-0.2307692307692308,0,-300,Cumulative rate-change index,-1.0553529707409064
FOMC statements,FOMC,2009-03-18,-0.2307692307692308,0,-300,Dictionary net score,-0.7862975014015033
FOMC statements,FOMC,2009-03-18,-0.2307692307692308,0,-300,Cumulative rate-change index,-1.0553529707409064
FOMC statements,FOMC,2009-04-29,-0.2307692307692308,0,-300,Dictionary net score,-0.7862975014015033
FOMC statements,FOMC,2009-04-29,-0.2307692307692308,0,-300,Cumulative rate-change index,-1.0553529707409064
FOMC statements,FOMC,2009-06-24,-0.14285714285714285,0,-300,Dictionary net score,-0.4085242499724692
FOMC statements,FOMC,2009-06-24,-0.14285714285714285,0,-300,Cumulative rate-change index,-1.0553529707409064
FOMC statements,FOMC,2009-08-12,-0.14285714285714285,0,-300,Dictionary net score,-0.4085242499724692
FOMC statements,FOMC,2009-08-12,-0.14285714285714285,0,-300,Cumulative rate-change index,-1.0553529707409064
FOMC statements,FOMC,2009-09-23,-0.2,0,-300,Dictionary net score,-0.6540768634013414
FOMC statements,FOMC,2009-09-23,-0.2,0,-300,Cumulative rate-change index,-1.0553529707409064
FOMC statements,FOMC,2009-11-04,-0.25,0,-300,Dictionary net score,-0.8689354001516044
FOMC statements,FOMC,2009-11-04,-0.25,0,-300,Cumulative rate-change index,-1.0553529707409064
FOMC statements,FOMC,2009-12-16,-0.25,0,-300,Dictionary net score,-0.8689354001516044
FOMC statements,FOMC,2009-12-16,-0.25,0,-300,Cumulative rate-change index,-1.0553529707409064
FOMC statements,FOMC,2010-01-27,-0.2,0,-300,Dictionary net score,-0.6540768634013414
FOMC statements,FOMC,2010-01-27,-0.2,0,-300,Cumulative rate-change index,-1.0553529707409064
FOMC statements,FOMC,2010-03-16,-0.25,0,-300,Dictionary net score,-0.8689354001516044
FOMC statements,FOMC,2010-03-16,-0.25,0,-300,Cumulative rate-change index,-1.0553529707409064
FOMC statements,FOMC,2010-04-28,-0.17647058823529413,0,-300,Dictionary net score,-0.5529669637541588
FOMC statements,FOMC,2010-04-28,-0.17647058823529413,0,-300,Cumulative rate-change index,-1.0553529707409064
FOMC statements,FOMC,2010-06-23,-0.1111111111111111,0,-300,Dictionary net score,-0.27210613140087364
FOMC statements,FOMC,2010-06-23,-0.1111111111111111,0,-300,Cumulative rate-change index,-1.0553529707409064
FOMC statements,FOMC,2010-08-10,-0.2222222222222222,0,-300,Dictionary net score,-0.7495695464014582
FOMC statements,FOMC,2010-08-10,-0.2222222222222222,0,-300,Cumulative rate-change index,-1.0553529707409064
FOMC statements,FOMC,2010-09-21,-0.2,0,-300,Dictionary net score,-0.6540768634013414
FOMC statements,FOMC,2010-09-21,-0.2,0,-300,Cumulative rate-change index,-1.0553529707409064
FOMC statements,FOMC,2010-11-03,-0.3,0,-300,Dictionary net score,-1.0837939369018672
FOMC statements,FOMC,2010-11-03,-0.3,0,-300,Cumulative rate-change index,-1.0553529707409064
FOMC statements,FOMC,2010-12-14,-0.23809523809523808,0,-300,Dictionary net score,-0.817778605687256
FOMC statements,FOMC,2010-12-14,-0.23809523809523808,0,-300,Cumulative rate-change index,-1.0553529707409064
FOMC statements,FOMC,2011-01-26,-0.2,0,-300,Dictionary net score,-0.6540768634013414
FOMC statements,FOMC,2011-01-26,-0.2,0,-300,Cumulative rate-change index,-1.0553529707409064
FOMC statements,FOMC,2011-03-15,-0.04761904761904761,0,-300,Dictionary net score,7.30105742317545e-4
FOMC statements,FOMC,2011-03-15,-0.04761904761904761,0,-300,Cumulative rate-change index,-1.0553529707409064
FOMC statements,FOMC,2011-04-27,0.05263157894736842,0,-300,Dictionary net score,0.43152416438946145
FOMC statements,FOMC,2011-04-27,0.05263157894736842,0,-300,Cumulative rate-change index,-1.0553529707409064
FOMC statements,FOMC,2011-06-22,-0.06666666666666667,0,-300,Dictionary net score,-0.08112076540063985
FOMC statements,FOMC,2011-06-22,-0.06666666666666667,0,-300,Cumulative rate-change index,-1.0553529707409064
FOMC statements,FOMC,2011-08-09,-0.2222222222222222,0,-300,Dictionary net score,-0.7495695464014582
FOMC statements,FOMC,2011-08-09,-0.2222222222222222,0,-300,Cumulative rate-change index,-1.0553529707409064
FOMC statements,FOMC,2011-09-21,-0.25,0,-300,Dictionary net score,-0.8689354001516044
FOMC statements,FOMC,2011-09-21,-0.25,0,-300,Cumulative rate-change index,-1.0553529707409064
FOMC statements,FOMC,2011-11-02,-0.125,0,-300,Dictionary net score,-0.33178905827594674
FOMC statements,FOMC,2011-11-02,-0.125,0,-300,Cumulative rate-change index,-1.0553529707409064
FOMC statements,FOMC,2011-12-13,-0.2307692307692308,0,-300,Dictionary net score,-0.7862975014015033
FOMC statements,FOMC,2011-12-13,-0.2307692307692308,0,-300,Cumulative rate-change index,-1.0553529707409064
FOMC statements,FOMC,2012-01-25,-0.2857142857142857,0,-300,Dictionary net score,-1.0224057835446494
FOMC statements,FOMC,2012-01-25,-0.2857142857142857,0,-300,Cumulative rate-change index,-1.0553529707409064
FOMC statements,FOMC,2012-03-13,-0.2857142857142857,0,-300,Dictionary net score,-1.0224057835446494
FOMC statements,FOMC,2012-03-13,-0.2857142857142857,0,-300,Cumulative rate-change index,-1.0553529707409064
FOMC statements,FOMC,2012-04-25,-0.2,0,-300,Dictionary net score,-0.6540768634013414
FOMC statements,FOMC,2012-04-25,-0.2,0,-300,Cumulative rate-change index,-1.0553529707409064
FOMC statements,FOMC,2012-06-20,-0.4117647058823529,0,-300,Dictionary net score,-1.564065960225985
FOMC statements,FOMC,2012-06-20,-0.4117647058823529,0,-300,Cumulative rate-change index,-1.0553529707409064
FOMC statements,FOMC,2012-08-01,-0.3333333333333333,0,-300,Dictionary net score,-1.2270329614020425
FOMC statements,FOMC,2012-08-01,-0.3333333333333333,0,-300,Cumulative rate-change index,-1.0553529707409064
FOMC statements,FOMC,2012-09-13,-0.3333333333333333,0,-300,Dictionary net score,-1.2270329614020425
FOMC statements,FOMC,2012-09-13,-0.3333333333333333,0,-300,Cumulative rate-change index,-1.0553529707409064
FOMC statements,FOMC,2012-10-24,-0.3636363636363637,0,-300,Dictionary net score,-1.3572502564022024
FOMC statements,FOMC,2012-10-24,-0.3636363636363637,0,-300,Cumulative rate-change index,-1.0553529707409064
FOMC statements,FOMC,2012-12-12,-0.4074074074074074,0,-300,Dictionary net score,-1.5453419047357657
FOMC statements,FOMC,2012-12-12,-0.4074074074074074,0,-300,Cumulative rate-change index,-1.0553529707409064
FOMC statements,FOMC,2013-01-30,-0.4074074074074074,0,-300,Dictionary net score,-1.5453419047357657
FOMC statements,FOMC,2013-01-30,-0.4074074074074074,0,-300,Cumulative rate-change index,-1.0553529707409064
FOMC statements,FOMC,2013-03-20,-0.38461538461538464,0,-300,Dictionary net score,-1.4474006914023125
FOMC statements,FOMC,2013-03-20,-0.38461538461538464,0,-300,Cumulative rate-change index,-1.0553529707409064
FOMC statements,FOMC,2013-05-01,-0.4615384615384616,0,-300,Dictionary net score,-1.7779522864027175
FOMC statements,FOMC,2013-05-01,-0.4615384615384616,0,-300,Cumulative rate-change index,-1.0553529707409064
FOMC statements,FOMC,2013-06-19,-0.48148148148148145,0,-300,Dictionary net score,-1.8636508480694887
FOMC statements,FOMC,2013-06-19,-0.48148148148148145,0,-300,Cumulative rate-change index,-1.0553529707409064
