corpus_long,meeting_date,rate_label,net_score,comparison_score,other_score,comparison
ECB press conferences,2005-02-03,neutral,0.4857142857142857,rf_score,0,Dictionary vs Random Forest
ECB press conferences,2005-02-03,neutral,0.4857142857142857,bert_score,0.025,Dictionary vs RoBERTa/BERT
ECB press conferences,2005-03-03,neutral,0.3333333333333333,rf_score,-0.00528383687847175,Dictionary vs Random Forest
ECB press conferences,2005-03-03,neutral,0.3333333333333333,bert_score,-0.1919191919191919,Dictionary vs RoBERTa/BERT
ECB press conferences,2005-04-07,neutral,0.45,rf_score,-0.01029294434659561,Dictionary vs Random Forest
ECB press conferences,2005-04-07,neutral,0.45,bert_score,-0.13513513513513514,Dictionary vs RoBERTa/BERT
ECB press conferences,2005-06-02,neutral,0.34782608695652173,rf_score,-0.08064840441889623,Dictionary vs Random Forest
ECB press conferences,2005-06-02,neutral,0.34782608695652173,bert_score,0.18095238095238095,Dictionary vs RoBERTa/BERT
ECB press conferences,2005-07-07,neutral,0.28205128205128205,rf_score,0.01683805199430199,Dictionary vs Random Forest
ECB press conferences,2005-07-07,neutral,0.28205128205128205,bert_score,0.0379746835443038,Dictionary vs RoBERTa/BERT
ECB press conferences,2005-09-01,neutral,0.2653061224489796,rf_score,0.3382053295951415,Dictionary vs Random Forest
ECB press conferences,2005-09-01,neutral,0.2653061224489796,bert_score,-0.11428571428571428,Dictionary vs RoBERTa/BERT
ECB press conferences,2005-10-06,neutral,0.5443037974683544,rf_score,0.10482262659682016,Dictionary vs Random Forest
ECB press conferences,2005-10-06,neutral,0.5443037974683544,bert_score,0.225,Dictionary vs RoBERTa/BERT
ECB press conferences,2005-11-03,neutral,0.48,rf_score,-0.00488354620586025,Dictionary vs Random Forest
ECB press conferences,2005-11-03,neutral,0.48,bert_score,0.14942528735632185,Dictionary vs RoBERTa/BERT
ECB press conferences,2005-12-01,hawkish,0.4693877551020408,rf_score,0.8285714285714285,Dictionary vs Random Forest
ECB press conferences,2005-12-01,hawkish,0.4693877551020408,bert_score,-0.13333333333333333,Dictionary vs RoBERTa/BERT
ECB press conferences,2006-01-12,neutral,0.12,rf_score,-0.03790470689297669,Dictionary vs Random Forest
ECB press conferences,2006-01-12,neutral,0.12,bert_score,0.01639344262295082,Dictionary vs RoBERTa/BERT
ECB press conferences,2006-02-02,neutral,0.07692307692307693,rf_score,0.17596469312887225,Dictionary vs Random Forest
ECB press conferences,2006-02-02,neutral,0.07692307692307693,bert_score,-0.05128205128205128,Dictionary vs RoBERTa/BERT
ECB press conferences,2006-03-02,hawkish,0.4,rf_score,-0.5774380165289256,Dictionary vs Random Forest
ECB press conferences,2006-03-02,hawkish,0.4,bert_score,0.02439024390243902,Dictionary vs RoBERTa/BERT
ECB press conferences,2006-04-06,neutral,0.12,rf_score,0.05228139101378538,Dictionary vs Random Forest
ECB press conferences,2006-04-06,neutral,0.12,bert_score,-0.2345679012345679,Dictionary vs RoBERTa/BERT
ECB press conferences,2006-05-04,neutral,0.35714285714285715,rf_score,0.0566148290785972,Dictionary vs Random Forest
ECB press conferences,2006-05-04,neutral,0.35714285714285715,bert_score,0.1111111111111111,Dictionary vs RoBERTa/BERT
ECB press conferences,2006-06-08,hawkish,0.2786885245901639,rf_score,0.9051724137931036,Dictionary vs Random Forest
ECB press conferences,2006-06-08,hawkish,0.2786885245901639,bert_score,0.24390243902439024,Dictionary vs RoBERTa/BERT
ECB press conferences,2006-07-06,neutral,0.4,rf_score,0,Dictionary vs Random Forest
ECB press conferences,2006-07-06,neutral,0.4,bert_score,0.05747126436781609,Dictionary vs RoBERTa/BERT
ECB press conferences,2006-08-03,hawkish,0.12727272727272726,rf_score,0.3388429752066116,Dictionary vs Random Forest
ECB press conferences,2006-08-03,hawkish,0.12727272727272726,bert_score,0.25301204819277107,Dictionary vs RoBERTa/BERT
ECB press conferences,2006-08-31,NA,0.3333333333333333,bert_score,0.14583333333333334,Dictionary vs RoBERTa/BERT
ECB press conferences,2006-10-05,hawkish,0.21568627450980393,rf_score,1,Dictionary vs Random Forest
ECB press conferences,2006-10-05,hawkish,0.21568627450980393,bert_score,-0.03571428571428571,Dictionary vs RoBERTa/BERT
ECB press conferences,2006-11-02,neutral,0.4230769230769231,rf_score,0.28851698806244264,Dictionary vs Random Forest
ECB press conferences,2006-11-02,neutral,0.4230769230769231,bert_score,0.11475409836065574,Dictionary vs RoBERTa/BERT
ECB press conferences,2006-12-07,hawkish,0.32075471698113206,rf_score,0.9722222222222222,Dictionary vs Random Forest
ECB press conferences,2006-12-07,hawkish,0.32075471698113206,bert_score,0.03333333333333333,Dictionary vs RoBERTa/BERT
ECB press conferences,2007-01-11,neutral,0.4444444444444444,rf_score,0.4105810712152386,Dictionary vs Random Forest
ECB press conferences,2007-01-11,neutral,0.4444444444444444,bert_score,0.06666666666666667,Dictionary vs RoBERTa/BERT
ECB press conferences,2007-02-08,neutral,0.38461538461538464,rf_score,0.3523355444997236,Dictionary vs Random Forest
ECB press conferences,2007-02-08,neutral,0.38461538461538464,bert_score,0.2087912087912088,Dictionary vs RoBERTa/BERT
ECB press conferences,2007-03-08,hawkish,0.43478260869565216,rf_score,1,Dictionary vs Random Forest
ECB press conferences,2007-03-08,hawkish,0.43478260869565216,bert_score,-0.0091743119266055,Dictionary vs RoBERTa/BERT
ECB press conferences,2007-04-12,neutral,0.2631578947368421,rf_score,4.553734061930781e-4,Dictionary vs Random Forest
ECB press conferences,2007-04-12,neutral,0.2631578947368421,bert_score,0.01149425287356321,Dictionary vs RoBERTa/BERT
ECB press conferences,2007-05-10,neutral,0.4358974358974359,rf_score,0.18712999179100873,Dictionary vs Random Forest
ECB press conferences,2007-05-10,neutral,0.4358974358974359,bert_score,0.01176470588235294,Dictionary vs RoBERTa/BERT
ECB press conferences,2007-07-05,neutral,0.3181818181818182,rf_score,-0.01909722222222222,Dictionary vs Random Forest
ECB press conferences,2007-07-05,neutral,0.3181818181818182,bert_score,0.02083333333333333,Dictionary vs RoBERTa/BERT
ECB press conferences,2007-08-02,neutral,0.47368421052631576,rf_score,-0.07647191913425952,Dictionary vs Random Forest
ECB press conferences,2007-08-02,neutral,0.47368421052631576,bert_score,0,Dictionary vs RoBERTa/BERT
ECB press conferences,2007-09-06,neutral,0.3333333333333333,rf_score,0.05039768843596594,Dictionary vs Random Forest
ECB press conferences,2007-09-06,neutral,0.3333333333333333,bert_score,0.07865168539325842,Dictionary vs RoBERTa/BERT
ECB press conferences,2007-10-04,neutral,0.3584905660377358,rf_score,0.07548343394497241,Dictionary vs Random Forest
ECB press conferences,2007-10-04,neutral,0.3584905660377358,bert_score,0.2,Dictionary vs RoBERTa/BERT
ECB press conferences,2007-11-08,neutral,0.5714285714285714,rf_score,0.08297501643655492,Dictionary vs Random Forest
ECB press conferences,2007-11-08,neutral,0.5714285714285714,bert_score,0.0297029702970297,Dictionary vs RoBERTa/BERT
ECB press conferences,2007-12-06,neutral,0.6363636363636364,rf_score,0.14325536386939897,Dictionary vs Random Forest
ECB press conferences,2007-12-06,neutral,0.6363636363636364,bert_score,0.04166666666666666,Dictionary vs RoBERTa/BERT
ECB press conferences,2008-01-10,neutral,0.6666666666666666,rf_score,4.789272030651338e-4,Dictionary vs Random Forest
ECB press conferences,2008-01-10,neutral,0.6666666666666666,bert_score,0,Dictionary vs RoBERTa/BERT
ECB press conferences,2008-02-07,neutral,0.5272727272727272,rf_score,0,Dictionary vs Random Forest
ECB press conferences,2008-02-07,neutral,0.5272727272727272,bert_score,-0.2608695652173913,Dictionary vs RoBERTa/BERT
ECB press conferences,2008-03-06,neutral,0.4375,rf_score,0,Dictionary vs Random Forest
ECB press conferences,2008-03-06,neutral,0.4375,bert_score,-0.09090909090909093,Dictionary vs RoBERTa/BERT
ECB press conferences,2008-04-10,neutral,0.5942028985507246,rf_score,-0.08823784722222222,Dictionary vs Random Forest
ECB press conferences,2008-04-10,neutral,0.5942028985507246,bert_score,-0.26126126126126126,Dictionary vs RoBERTa/BERT
ECB press conferences,2008-05-08,neutral,0.4925373134328358,rf_score,0.01836219336219335,Dictionary vs Random Forest
ECB press conferences,2008-05-08,neutral,0.4925373134328358,bert_score,-0.08256880733944955,Dictionary vs RoBERTa/BERT
ECB press conferences,2008-06-05,neutral,0.5277777777777778,rf_score,-0.015625,Dictionary vs Random Forest
ECB press conferences,2008-06-05,neutral,0.5277777777777778,bert_score,0.03389830508474576,Dictionary vs RoBERTa/BERT
ECB press conferences,2008-07-03,hawkish,0.5692307692307692,rf_score,-0.2647058823529411,Dictionary vs Random Forest
ECB press conferences,2008-07-03,hawkish,0.5692307692307692,bert_score,0,Dictionary vs RoBERTa/BERT
ECB press conferences,2008-08-07,neutral,0.3968253968253968,rf_score,3.805175038051748e-4,Dictionary vs Random Forest
ECB press conferences,2008-08-07,neutral,0.3968253968253968,bert_score,-0.22916666666666663,Dictionary vs RoBERTa/BERT
ECB press conferences,2008-09-04,neutral,0.6578947368421053,rf_score,-0.02339553202479338,Dictionary vs Random Forest
ECB press conferences,2008-09-04,neutral,0.6578947368421053,bert_score,-0.28695652173913044,Dictionary vs RoBERTa/BERT
ECB press conferences,2008-10-02,neutral,0.3783783783783784,rf_score,-0.00481065745651905,Dictionary vs Random Forest
ECB press conferences,2008-10-02,neutral,0.3783783783783784,bert_score,-0.3636363636363637,Dictionary vs RoBERTa/BERT
ECB press conferences,2008-11-06,dovish,0.01639344262295082,rf_score,-0.75,Dictionary vs Random Forest
ECB press conferences,2008-11-06,dovish,0.01639344262295082,bert_score,-0.3684210526315789,Dictionary vs RoBERTa/BERT
ECB press conferences,2008-12-04,dovish,-0.14285714285714285,rf_score,-0.3333333333333333,Dictionary vs Random Forest
ECB press conferences,2008-12-04,dovish,-0.14285714285714285,bert_score,-0.5572519083969466,Dictionary vs RoBERTa/BERT
ECB press conferences,2009-01-15,dovish,0.04,rf_score,-0.47619047619047616,Dictionary vs Random Forest
ECB press conferences,2009-01-15,dovish,0.04,bert_score,-0.5230769230769231,Dictionary vs RoBERTa/BERT
ECB press conferences,2009-02-05,neutral,0.05,rf_score,-0.01940051667526642,Dictionary vs Random Forest
ECB press conferences,2009-02-05,neutral,0.05,bert_score,-0.6666666666666666,Dictionary vs RoBERTa/BERT
ECB press conferences,2009-03-05,dovish,-0.10526315789473684,rf_score,-0.7777777777777778,Dictionary vs Random Forest
ECB press conferences,2009-03-05,dovish,-0.10526315789473684,bert_score,-0.4945054945054945,Dictionary vs RoBERTa/BERT
ECB press conferences,2009-04-02,dovish,-0.29411764705882354,rf_score,-1,Dictionary vs Random Forest
ECB press conferences,2009-04-02,dovish,-0.29411764705882354,bert_score,-0.3763440860215054,Dictionary vs RoBERTa/BERT
ECB press conferences,2009-05-07,dovish,-0.4545454545454546,rf_score,-0.977777777777778,Dictionary vs Random Forest
ECB press conferences,2009-05-07,dovish,-0.4545454545454546,bert_score,-0.3592233009708738,Dictionary vs RoBERTa/BERT
ECB press conferences,2009-06-04,neutral,-0.2352941176470588,rf_score,4.208754208754207e-4,Dictionary vs Random Forest
ECB press conferences,2009-06-04,neutral,-0.2352941176470588,bert_score,0.01886792452830188,Dictionary vs RoBERTa/BERT
ECB press conferences,2009-07-02,neutral,-0.21428571428571427,rf_score,3.805175038051748e-4,Dictionary vs Random Forest
ECB press conferences,2009-07-02,neutral,-0.21428571428571427,bert_score,-0.0891089108910891,Dictionary vs RoBERTa/BERT
ECB press conferences,2009-08-06,neutral,0,rf_score,0.0042087542087542,Dictionary vs Random Forest
ECB press conferences,2009-08-06,neutral,0,bert_score,-0.3076923076923077,Dictionary vs RoBERTa/BERT
ECB press conferences,2009-09-03,neutral,0.07142857142857142,rf_score,-0.10097070039653772,Dictionary vs Random Forest
ECB press conferences,2009-09-03,neutral,0.07142857142857142,bert_score,-0.2743362831858407,Dictionary vs RoBERTa/BERT
ECB press conferences,2009-10-08,neutral,-0.1111111111111111,rf_score,4.3402777777777754e-4,Dictionary vs Random Forest
ECB press conferences,2009-10-08,neutral,-0.1111111111111111,bert_score,-0.2307692307692308,Dictionary vs RoBERTa/BERT
ECB press conferences,2009-10-29,NA,0,bert_score,0,Dictionary vs RoBERTa/BERT
ECB press conferences,2009-11-05,neutral,-0.03703703703703703,rf_score,-0.00537190082644628,Dictionary vs Random Forest
ECB press conferences,2009-11-05,neutral,-0.03703703703703703,bert_score,-0.1568627450980392,Dictionary vs RoBERTa/BERT
ECB press conferences,2009-12-03,neutral,-0.3548387096774194,rf_score,-0.01149101537032572,Dictionary vs Random Forest
ECB press conferences,2009-12-03,neutral,-0.3548387096774194,bert_score,-0.20833333333333337,Dictionary vs RoBERTa/BERT
ECB press conferences,2010-01-14,neutral,0.12,rf_score,-0.1306384742951907,Dictionary vs Random Forest
ECB press conferences,2010-01-14,neutral,0.12,bert_score,-0.23893805309734512,Dictionary vs RoBERTa/BERT
ECB press conferences,2010-02-04,neutral,0.2413793103448276,rf_score,-0.00460212924701561,Dictionary vs Random Forest
ECB press conferences,2010-02-04,neutral,0.2413793103448276,bert_score,-0.25,Dictionary vs RoBERTa/BERT
ECB press conferences,2010-03-04,neutral,-0.25925925925925924,rf_score,-0.01507436511162293,Dictionary vs Random Forest
ECB press conferences,2010-03-04,neutral,-0.25925925925925924,bert_score,-0.21904761904761905,Dictionary vs RoBERTa/BERT
ECB press conferences,2010-04-08,neutral,-0.15384615384615383,rf_score,-0.00426864162042027,Dictionary vs Random Forest
ECB press conferences,2010-04-08,neutral,-0.15384615384615383,bert_score,0.02631578947368421,Dictionary vs RoBERTa/BERT
ECB press conferences,2010-05-06,neutral,0.2608695652173913,rf_score,-0.00414839819449294,Dictionary vs Random Forest
ECB press conferences,2010-05-06,neutral,0.2608695652173913,bert_score,-0.0217391304347826,Dictionary vs RoBERTa/BERT
ECB press conferences,2010-06-10,neutral,0.14893617021276595,rf_score,-0.11343502084932786,Dictionary vs Random Forest
ECB press conferences,2010-06-10,neutral,0.14893617021276595,bert_score,0.04878048780487805,Dictionary vs RoBERTa/BERT
ECB press conferences,2010-07-08,neutral,0,rf_score,0.2011718661726313,Dictionary vs Random Forest
ECB press conferences,2010-07-08,neutral,0,bert_score,-0.16666666666666666,Dictionary vs RoBERTa/BERT
ECB press conferences,2010-08-05,neutral,0.15,rf_score,-0.08725032840117844,Dictionary vs Random Forest
ECB press conferences,2010-08-05,neutral,0.15,bert_score,-0.09278350515463918,Dictionary vs RoBERTa/BERT
ECB press conferences,2010-09-02,neutral,0.14285714285714285,rf_score,-0.21378746419792388,Dictionary vs Random Forest
ECB press conferences,2010-09-02,neutral,0.14285714285714285,bert_score,-0.03225806451612903,Dictionary vs RoBERTa/BERT
ECB press conferences,2010-10-07,neutral,-0.1875,rf_score,-0.09972405182891468,Dictionary vs Random Forest
ECB press conferences,2010-10-07,neutral,-0.1875,bert_score,0.07142857142857142,Dictionary vs RoBERTa/BERT
ECB press conferences,2010-11-04,neutral,-0.10344827586206896,rf_score,-0.056007962007244,Dictionary vs Random Forest
ECB press conferences,2010-11-04,neutral,-0.10344827586206896,bert_score,0.03896103896103896,Dictionary vs RoBERTa/BERT
ECB press conferences,2010-12-02,neutral,-0.2,rf_score,-0.07090553897129631,Dictionary vs Random Forest
ECB press conferences,2010-12-02,neutral,-0.2,bert_score,0.12,Dictionary vs RoBERTa/BERT
ECB press conferences,2011-01-13,neutral,0.1020408163265306,rf_score,-0.07709997588568873,Dictionary vs Random Forest
ECB press conferences,2011-01-13,neutral,0.1020408163265306,bert_score,0.08256880733944955,Dictionary vs RoBERTa/BERT
ECB press conferences,2011-02-03,neutral,0.0175438596491228,rf_score,0.22013428262167067,Dictionary vs Random Forest
ECB press conferences,2011-02-03,neutral,0.0175438596491228,bert_score,0.11711711711711711,Dictionary vs RoBERTa/BERT
ECB press conferences,2011-03-03,neutral,0.30434782608695654,rf_score,0.20901651714459596,Dictionary vs Random Forest
ECB press conferences,2011-03-03,neutral,0.30434782608695654,bert_score,0.1,Dictionary vs RoBERTa/BERT
ECB press conferences,2011-04-07,hawkish,0.37142857142857144,rf_score,0.8121647509578545,Dictionary vs Random Forest
ECB press conferences,2011-04-07,hawkish,0.37142857142857144,bert_score,-0.13846153846153847,Dictionary vs RoBERTa/BERT
ECB press conferences,2011-05-05,neutral,0.3220338983050847,rf_score,-0.00433141576189704,Dictionary vs Random Forest
ECB press conferences,2011-05-05,neutral,0.3220338983050847,bert_score,-0.02564102564102564,Dictionary vs RoBERTa/BERT
ECB press conferences,2011-06-09,neutral,0.2982456140350877,rf_score,-0.16790123456790126,Dictionary vs Random Forest
ECB press conferences,2011-06-09,neutral,0.2982456140350877,bert_score,0.14035087719298245,Dictionary vs RoBERTa/BERT
ECB press conferences,2011-07-07,hawkish,0.36507936507936506,rf_score,0.8757407407407409,Dictionary vs Random Forest
ECB press conferences,2011-07-07,hawkish,0.36507936507936506,bert_score,-0.00787401574803149,Dictionary vs RoBERTa/BERT
ECB press conferences,2011-08-04,neutral,0.1836734693877551,rf_score,0,Dictionary vs Random Forest
ECB press conferences,2011-08-04,neutral,0.1836734693877551,bert_score,-0.08771929824561403,Dictionary vs RoBERTa/BERT
ECB press conferences,2011-09-08,neutral,-0.20833333333333337,rf_score,-1.228018469398573e-6,Dictionary vs Random Forest
ECB press conferences,2011-09-08,neutral,-0.20833333333333337,bert_score,0.02898550724637681,Dictionary vs RoBERTa/BERT
ECB press conferences,2011-10-06,neutral,-0.4444444444444444,rf_score,-0.00453132725859998,Dictionary vs Random Forest
ECB press conferences,2011-10-06,neutral,-0.4444444444444444,bert_score,-0.12605042016806722,Dictionary vs RoBERTa/BERT
ECB press conferences,2011-11-03,dovish,-0.2916666666666667,rf_score,-0.2598540706605223,Dictionary vs Random Forest
ECB press conferences,2011-11-03,dovish,-0.2916666666666667,bert_score,-0.3246753246753247,Dictionary vs RoBERTa/BERT
ECB press conferences,2011-12-08,dovish,-0.5357142857142857,rf_score,-0.39682539682539686,Dictionary vs Random Forest
ECB press conferences,2011-12-08,dovish,-0.5357142857142857,bert_score,-0.2619047619047619,Dictionary vs RoBERTa/BERT
ECB press conferences,2012-01-12,neutral,-0.5384615384615384,rf_score,-0.08290275844844083,Dictionary vs Random Forest
ECB press conferences,2012-01-12,neutral,-0.5384615384615384,bert_score,-0.28421052631578947,Dictionary vs RoBERTa/BERT
ECB press conferences,2012-02-09,neutral,-0.4117647058823529,rf_score,-0.0047505850291774,Dictionary vs Random Forest
ECB press conferences,2012-02-09,neutral,-0.4117647058823529,bert_score,-0.21518987341772153,Dictionary vs RoBERTa/BERT
ECB press conferences,2012-03-08,neutral,0.06666666666666667,rf_score,-0.04668606890014515,Dictionary vs Random Forest
ECB press conferences,2012-03-08,neutral,0.06666666666666667,bert_score,-0.27450980392156865,Dictionary vs RoBERTa/BERT
ECB press conferences,2012-05-03,neutral,-0.2558139534883721,rf_score,-0.02878927011158415,Dictionary vs Random Forest
ECB press conferences,2012-05-03,neutral,-0.2558139534883721,bert_score,-0.2307692307692308,Dictionary vs RoBERTa/BERT
ECB press conferences,2012-07-05,dovish,-0.24444444444444444,rf_score,0.75,Dictionary vs Random Forest
ECB press conferences,2012-07-05,dovish,-0.24444444444444444,bert_score,-0.47368421052631576,Dictionary vs RoBERTa/BERT
ECB press conferences,2012-08-02,neutral,-0.2195121951219512,rf_score,-0.00446267078498483,Dictionary vs Random Forest
ECB press conferences,2012-08-02,neutral,-0.2195121951219512,bert_score,-0.3670886075949367,Dictionary vs RoBERTa/BERT
ECB press conferences,2012-09-06,neutral,-0.08108108108108109,rf_score,-0.00414839819449294,Dictionary vs Random Forest
ECB press conferences,2012-09-06,neutral,-0.08108108108108109,bert_score,-0.14285714285714285,Dictionary vs RoBERTa/BERT
ECB press conferences,2012-10-04,neutral,-0.06976744186046512,rf_score,-0.0045396345012222,Dictionary vs Random Forest
ECB press conferences,2012-10-04,neutral,-0.06976744186046512,bert_score,-0.3793103448275862,Dictionary vs RoBERTa/BERT
ECB press conferences,2012-11-08,neutral,0.14285714285714285,rf_score,-0.00519861370301253,Dictionary vs Random Forest
ECB press conferences,2012-11-08,neutral,0.14285714285714285,bert_score,-0.2727272727272727,Dictionary vs RoBERTa/BERT
ECB press conferences,2012-12-06,neutral,-0.5151515151515151,rf_score,-0.1508036935006632,Dictionary vs Random Forest
ECB press conferences,2012-12-06,neutral,-0.5151515151515151,bert_score,-0.42528735632183906,Dictionary vs RoBERTa/BERT
ECB press conferences,2013-01-10,neutral,-0.2307692307692308,rf_score,-0.07588154269972451,Dictionary vs Random Forest
ECB press conferences,2013-01-10,neutral,-0.2307692307692308,bert_score,-0.49473684210526314,Dictionary vs RoBERTa/BERT
ECB press conferences,2013-02-07,neutral,-0.0588235294117647,rf_score,4.145936981757876e-4,Dictionary vs Random Forest
ECB press conferences,2013-02-07,neutral,-0.0588235294117647,bert_score,-0.32608695652173914,Dictionary vs RoBERTa/BERT
ECB press conferences,2013-03-07,neutral,-0.3962264150943397,rf_score,-0.0831712850429428,Dictionary vs Random Forest
ECB press conferences,2013-03-07,neutral,-0.3962264150943397,bert_score,-0.4727272727272727,Dictionary vs RoBERTa/BERT
ECB press conferences,2013-04-04,neutral,-0.5294117647058824,rf_score,3.8580246913580223e-4,Dictionary vs Random Forest
ECB press conferences,2013-04-04,neutral,-0.5294117647058824,bert_score,-0.4130434782608696,Dictionary vs RoBERTa/BERT
ECB press conferences,2013-05-02,dovish,-0.4230769230769231,rf_score,-0.47461629279811096,Dictionary vs Random Forest
ECB press conferences,2013-05-02,dovish,-0.4230769230769231,bert_score,-0.5714285714285714,Dictionary vs RoBERTa/BERT
ECB press conferences,2013-06-06,neutral,-0.5217391304347826,rf_score,-0.01402116402116402,Dictionary vs Random Forest
ECB press conferences,2013-06-06,neutral,-0.5217391304347826,bert_score,-0.415929203539823,Dictionary vs RoBERTa/BERT
ECB press conferences,2013-07-04,neutral,-0.4909090909090909,rf_score,-0.27013075955882976,Dictionary vs Random Forest
ECB press conferences,2013-07-04,neutral,-0.4909090909090909,bert_score,-0.3176470588235294,Dictionary vs RoBERTa/BERT
ECB press conferences,2013-08-01,neutral,-0.59375,rf_score,-0.01894633144633144,Dictionary vs Random Forest
ECB press conferences,2013-08-01,neutral,-0.59375,bert_score,-0.5172413793103449,Dictionary vs RoBERTa/BERT
ECB press conferences,2013-09-05,neutral,-0.5510204081632653,rf_score,-0.1161064425770308,Dictionary vs Random Forest
ECB press conferences,2013-09-05,neutral,-0.5510204081632653,bert_score,-0.3541666666666667,Dictionary vs RoBERTa/BERT
ECB press conferences,2013-11-07,dovish,-0.6,rf_score,-0.22222222222222224,Dictionary vs Random Forest
ECB press conferences,2013-11-07,dovish,-0.6,bert_score,-0.4444444444444444,Dictionary vs RoBERTa/BERT
ECB press conferences,2013-12-05,neutral,-0.5833333333333334,rf_score,-0.12232131504858776,Dictionary vs Random Forest
ECB press conferences,2013-12-05,neutral,-0.5833333333333334,bert_score,-0.20408163265306123,Dictionary vs RoBERTa/BERT
ECB press conferences,2014-01-09,neutral,-0.4509803921568627,rf_score,-0.08372586298322533,Dictionary vs Random Forest
ECB press conferences,2014-01-09,neutral,-0.4509803921568627,bert_score,-0.32727272727272727,Dictionary vs RoBERTa/BERT
ECB press conferences,2014-02-06,neutral,-0.3770491803278688,rf_score,0,Dictionary vs Random Forest
ECB press conferences,2014-02-06,neutral,-0.3770491803278688,bert_score,-0.5,Dictionary vs RoBERTa/BERT
ECB press conferences,2014-03-06,neutral,-0.5263157894736842,rf_score,-0.01003316749585406,Dictionary vs Random Forest
ECB press conferences,2014-03-06,neutral,-0.5263157894736842,bert_score,-0.43859649122807015,Dictionary vs RoBERTa/BERT
ECB press conferences,2014-04-03,neutral,-0.5211267605633803,rf_score,-0.0554674309073136,Dictionary vs Random Forest
ECB press conferences,2014-04-03,neutral,-0.5211267605633803,bert_score,-0.4382022471910113,Dictionary vs RoBERTa/BERT
ECB press conferences,2014-05-08,neutral,-0.6585365853658537,rf_score,-6.647204747611823e-4,Dictionary vs Random Forest
ECB press conferences,2014-05-08,neutral,-0.6585365853658537,bert_score,-0.4,Dictionary vs RoBERTa/BERT
ECB press conferences,2014-06-05,dovish,-0.7142857142857143,rf_score,0.05714285714285713,Dictionary vs Random Forest
ECB press conferences,2014-06-05,dovish,-0.7142857142857143,bert_score,-0.2892561983471074,Dictionary vs RoBERTa/BERT
ECB press conferences,2014-07-03,neutral,-0.5,rf_score,4.145936981757876e-4,Dictionary vs Random Forest
ECB press conferences,2014-07-03,neutral,-0.5,bert_score,-0.3333333333333333,Dictionary vs RoBERTa/BERT
ECB press conferences,2014-08-07,neutral,-0.6666666666666666,rf_score,-0.04785714285714286,Dictionary vs Random Forest
ECB press conferences,2014-08-07,neutral,-0.6666666666666666,bert_score,-0.27586206896551724,Dictionary vs RoBERTa/BERT
ECB press conferences,2014-09-04,dovish,-0.5272727272727272,rf_score,-0.4792592592592593,Dictionary vs Random Forest
ECB press conferences,2014-09-04,dovish,-0.5272727272727272,bert_score,-0.18867924528301888,Dictionary vs RoBERTa/BERT
ECB press conferences,2014-10-02,neutral,-0.2903225806451613,rf_score,-0.08313986067609258,Dictionary vs Random Forest
ECB press conferences,2014-10-02,neutral,-0.2903225806451613,bert_score,-0.13725490196078433,Dictionary vs RoBERTa/BERT
ECB press conferences,2014-11-06,neutral,-0.18181818181818185,rf_score,-0.07025951479076478,Dictionary vs Random Forest
ECB press conferences,2014-11-06,neutral,-0.18181818181818185,bert_score,-0.0379746835443038,Dictionary vs RoBERTa/BERT
ECB press conferences,2014-12-04,neutral,-0.31343283582089554,rf_score,-0.13189470462197733,Dictionary vs Random Forest
ECB press conferences,2014-12-04,neutral,-0.31343283582089554,bert_score,-0.2421052631578947,Dictionary vs RoBERTa/BERT
ECB press conferences,2015-01-22,neutral,-0.5882352941176471,rf_score,-0.02361111111111111,Dictionary vs Random Forest
ECB press conferences,2015-01-22,neutral,-0.5882352941176471,bert_score,0.01075268817204301,Dictionary vs RoBERTa/BERT
ECB press conferences,2015-03-05,neutral,-0.14285714285714285,rf_score,-0.01870915032679739,Dictionary vs Random Forest
ECB press conferences,2015-03-05,neutral,-0.14285714285714285,bert_score,-0.01098901098901099,Dictionary vs RoBERTa/BERT
ECB press conferences,2015-07-16,neutral,-0.05,rf_score,-0.00433141576189704,Dictionary vs Random Forest
ECB press conferences,2015-07-16,neutral,-0.05,bert_score,0.02222222222222222,Dictionary vs RoBERTa/BERT
ECB press conferences,2015-09-03,neutral,-0.2413793103448276,rf_score,-0.00511609602518693,Dictionary vs Random Forest
ECB press conferences,2015-09-03,neutral,-0.2413793103448276,bert_score,-0.29411764705882354,Dictionary vs RoBERTa/BERT
ECB press conferences,2015-10-22,neutral,-0.4603174603174603,rf_score,-0.12300931241229748,Dictionary vs Random Forest
ECB press conferences,2015-10-22,neutral,-0.4603174603174603,bert_score,-0.22,Dictionary vs RoBERTa/BERT
ECB press conferences,2015-12-03,neutral,-0.46875,rf_score,-0.2354198666830246,Dictionary vs Random Forest
ECB press conferences,2015-12-03,neutral,-0.46875,bert_score,-0.29292929292929293,Dictionary vs RoBERTa/BERT
ECB press conferences,2016-01-21,neutral,-0.16,rf_score,-0.00453132725859998,Dictionary vs Random Forest
ECB press conferences,2016-01-21,neutral,-0.16,bert_score,-0.24705882352941175,Dictionary vs RoBERTa/BERT
ECB press conferences,2016-03-10,dovish,-0.30158730158730157,rf_score,-0.4583333333333333,Dictionary vs Random Forest
ECB press conferences,2016-03-10,dovish,-0.30158730158730157,bert_score,-0.1794871794871795,Dictionary vs RoBERTa/BERT
ECB press conferences,2016-04-21,neutral,-0.15625,rf_score,-0.00414839819449294,Dictionary vs Random Forest
