corpus_key,corpus_long,bank,document_type,meeting_date,score_name,score,method,score_z
fomc_stmt,FOMC statements,FOMC,statement,2017-02-01,bert_score,-0.3333333333333333,RoBERTa/BERT,-1.0285481836090278
fomc_stmt,FOMC statements,FOMC,statement,2017-03-15,net_score,0.17647058823529413,Dictionary,0.9636815309535806
fomc_stmt,FOMC statements,FOMC,statement,2017-03-15,rf_score,0.37843377382851073,Random Forest,0.7732909439960404
fomc_stmt,FOMC statements,FOMC,statement,2017-03-15,bert_score,-0.06666666666666667,RoBERTa/BERT,0.21436356756698902
fomc_stmt,FOMC statements,FOMC,statement,2017-05-03,net_score,0,Dictionary,0.2053572835997109
fomc_stmt,FOMC statements,FOMC,statement,2017-05-03,rf_score,0.7140236520589578,Random Forest,1.4780284562602906
fomc_stmt,FOMC statements,FOMC,statement,2017-05-03,bert_score,-0.0588235294117647,RoBERTa/BERT,0.25091979554275423
fomc_stmt,FOMC statements,FOMC,statement,2017-06-14,net_score,0.05263157894736842,Dictionary,0.43152416438946145
fomc_stmt,FOMC statements,FOMC,statement,2017-06-14,rf_score,0.531984126984127,Random Forest,1.0957461219078044
fomc_stmt,FOMC statements,FOMC,statement,2017-06-14,bert_score,0,RoBERTa/BERT,0.5250915053609932
fomc_stmt,FOMC statements,FOMC,statement,2017-07-26,net_score,0.06666666666666667,Dictionary,0.4918353326000616
fomc_stmt,FOMC statements,FOMC,statement,2017-07-26,rf_score,0.48386379346268993,Random Forest,0.9946935981724602
fomc_stmt,FOMC statements,FOMC,statement,2017-07-26,bert_score,-0.06666666666666667,RoBERTa/BERT,0.21436356756698902
fomc_stmt,FOMC statements,FOMC,statement,2017-09-20,net_score,0.14285714285714285,Dictionary,0.8192388171718911
fomc_stmt,FOMC statements,FOMC,statement,2017-09-20,rf_score,0.5947029123416425,Random Forest,1.2274553409049846
fomc_stmt,FOMC statements,FOMC,statement,2017-09-20,bert_score,-0.125,RoBERTa/BERT,-0.05752337800276467
fomc_stmt,FOMC statements,FOMC,statement,2017-11-01,net_score,0,Dictionary,0.2053572835997109
fomc_stmt,FOMC statements,FOMC,statement,2017-11-01,rf_score,0.5538045653177233,Random Forest,1.141568962301025
fomc_stmt,FOMC statements,FOMC,statement,2017-11-01,bert_score,-0.06666666666666667,RoBERTa/BERT,0.21436356756698902
fomc_stmt,FOMC statements,FOMC,statement,2017-12-13,net_score,0.2,Dictionary,1.064791430600763
fomc_stmt,FOMC statements,FOMC,statement,2017-12-13,rf_score,0.3891295306001189,Random Forest,0.7957519939500874
fomc_stmt,FOMC statements,FOMC,statement,2017-12-13,bert_score,0.06666666666666667,RoBERTa/BERT,0.8358194431549973
fomc_stmt,FOMC statements,FOMC,statement,2018-01-31,net_score,0,Dictionary,0.2053572835997109
fomc_stmt,FOMC statements,FOMC,statement,2018-01-31,rf_score,0.6520859441912075,Random Forest,1.3479594971241207
fomc_stmt,FOMC statements,FOMC,statement,2018-01-31,bert_score,0,RoBERTa/BERT,0.5250915053609932
fomc_stmt,FOMC statements,FOMC,statement,2018-03-21,net_score,0.2,Dictionary,1.064791430600763
fomc_stmt,FOMC statements,FOMC,statement,2018-03-21,rf_score,0.4912440389463831,Random Forest,1.0101920865938119
fomc_stmt,FOMC statements,FOMC,statement,2018-03-21,bert_score,0.1111111111111111,RoBERTa/BERT,1.0429714016843334
fomc_stmt,FOMC statements,FOMC,statement,2018-05-02,net_score,0.07692307692307693,Dictionary,0.5359088786001156
fomc_stmt,FOMC statements,FOMC,statement,2018-05-02,rf_score,0.6883520507270506,Random Forest,1.424118187709031
fomc_stmt,FOMC statements,FOMC,statement,2018-05-02,bert_score,-0.14285714285714285,RoBERTa/BERT,-0.1407540756261586
fomc_stmt,FOMC statements,FOMC,statement,2018-06-13,net_score,0.25,Dictionary,1.279649967351026
fomc_stmt,FOMC statements,FOMC,statement,2018-06-13,rf_score,0.39367559523809526,Random Forest,0.8052987130002965
fomc_stmt,FOMC statements,FOMC,statement,2018-06-13,bert_score,0.2,RoBERTa/BERT,1.4572753187430059
fomc_stmt,FOMC statements,FOMC,statement,2018-08-01,net_score,0.14285714285714285,Dictionary,0.8192388171718911
fomc_stmt,FOMC statements,FOMC,statement,2018-08-01,rf_score,0.6437986518771139,Random Forest,1.3305562136888842
fomc_stmt,FOMC statements,FOMC,statement,2018-08-01,bert_score,0.14285714285714285,RoBERTa/BERT,1.190937086348145
fomc_stmt,FOMC statements,FOMC,statement,2018-09-26,net_score,0.2857142857142857,Dictionary,1.433120350744071
fomc_stmt,FOMC statements,FOMC,statement,2018-09-26,rf_score,0.40617518939393943,Random Forest,0.83154781483898
fomc_stmt,FOMC statements,FOMC,statement,2018-09-26,bert_score,0.2857142857142857,RoBERTa/BERT,1.8567826673352967
fomc_stmt,FOMC statements,FOMC,statement,2018-11-08,net_score,0.16666666666666666,Dictionary,0.9215524061005878
fomc_stmt,FOMC statements,FOMC,statement,2018-11-08,rf_score,0.5329493514407091,Random Forest,1.0977730897230886
fomc_stmt,FOMC statements,FOMC,statement,2018-11-08,bert_score,0.14285714285714285,RoBERTa/BERT,1.190937086348145
fomc_stmt,FOMC statements,FOMC,statement,2018-12-19,net_score,0.2857142857142857,Dictionary,1.433120350744071
fomc_stmt,FOMC statements,FOMC,statement,2018-12-19,rf_score,0.38088030765896386,Random Forest,0.7784286560582614
fomc_stmt,FOMC statements,FOMC,statement,2018-12-19,bert_score,0.14285714285714285,RoBERTa/BERT,1.190937086348145
fomc_stmt,FOMC statements,FOMC,statement,2019-01-30,net_score,0.07692307692307693,Dictionary,0.5359088786001156
fomc_stmt,FOMC statements,FOMC,statement,2019-01-30,rf_score,-0.14723321520396607,Random Forest,-0.33060780314017796
fomc_stmt,FOMC statements,FOMC,statement,2019-01-30,bert_score,-0.06666666666666667,RoBERTa/BERT,0.21436356756698902
fomc_stmt,FOMC statements,FOMC,statement,2019-03-20,net_score,0,Dictionary,0.2053572835997109
fomc_stmt,FOMC statements,FOMC,statement,2019-03-20,rf_score,-0.18188684452916593,Random Forest,-0.40338029750247395
fomc_stmt,FOMC statements,FOMC,statement,2019-03-20,bert_score,-0.2,RoBERTa/BERT,-0.4070923080210194
fomc_stmt,FOMC statements,FOMC,statement,2019-05-01,net_score,0.06666666666666667,Dictionary,0.4918353326000616
fomc_stmt,FOMC statements,FOMC,statement,2019-05-01,rf_score,-0.1215340805922766,Random Forest,-0.276639714802456
fomc_stmt,FOMC statements,FOMC,statement,2019-05-01,bert_score,-0.125,RoBERTa/BERT,-0.05752337800276467
fomc_stmt,FOMC statements,FOMC,statement,2019-06-19,net_score,0.17647058823529413,Dictionary,0.9636815309535806
fomc_stmt,FOMC statements,FOMC,statement,2019-06-19,rf_score,-0.17218385914984102,Random Forest,-0.38300406382755314
fomc_stmt,FOMC statements,FOMC,statement,2019-06-19,bert_score,-0.25,RoBERTa/BERT,-0.6401382613665226
fomc_stmt,FOMC statements,FOMC,statement,2019-07-31,net_score,0.0588235294117647,Dictionary,0.4581320327176674
fomc_stmt,FOMC statements,FOMC,statement,2019-07-31,rf_score,-0.9184313725490196,Random Forest,-1.9501211023372258
fomc_stmt,FOMC statements,FOMC,statement,2019-07-31,bert_score,-0.14285714285714285,RoBERTa/BERT,-0.1407540756261586
fomc_stmt,FOMC statements,FOMC,statement,2019-09-18,net_score,0.05263157894736842,Dictionary,0.43152416438946145
fomc_stmt,FOMC statements,FOMC,statement,2019-09-18,rf_score,-0.5929129516117968,Random Forest,-1.2665336134143486
fomc_stmt,FOMC statements,FOMC,statement,2019-09-18,bert_score,-0.2,RoBERTa/BERT,-0.4070923080210194
fomc_stmt,FOMC statements,FOMC,statement,2019-10-30,net_score,0.0588235294117647,Dictionary,0.4581320327176674
fomc_stmt,FOMC statements,FOMC,statement,2019-10-30,rf_score,-0.6813016693451476,Random Forest,-1.4521495961611643
fomc_stmt,FOMC statements,FOMC,statement,2019-10-30,bert_score,-0.14285714285714285,RoBERTa/BERT,-0.1407540756261586
fomc_stmt,FOMC statements,FOMC,statement,2019-12-11,net_score,0.2,Dictionary,1.064791430600763
fomc_stmt,FOMC statements,FOMC,statement,2019-12-11,rf_score,-0.18623317664294772,Random Forest,-0.41250757898513374
fomc_stmt,FOMC statements,FOMC,statement,2019-12-11,bert_score,0,RoBERTa/BERT,0.5250915053609932
fomc_stmt,FOMC statements,FOMC,statement,2020-01-29,net_score,0.14285714285714285,Dictionary,0.8192388171718911
fomc_stmt,FOMC statements,FOMC,statement,2020-01-29,rf_score,-0.16850567698442157,Random Forest,-0.37527989478353796
fomc_stmt,FOMC statements,FOMC,statement,2020-01-29,bert_score,0,RoBERTa/BERT,0.5250915053609932
fomc_stmt,FOMC statements,FOMC,statement,2020-03-03,net_score,-0.07692307692307693,Dictionary,-0.12519431140069384
fomc_stmt,FOMC statements,FOMC,statement,2020-03-03,rf_score,-0.20514229757117505,Random Forest,-0.4522166635151265
fomc_stmt,FOMC statements,FOMC,statement,2020-03-03,bert_score,-0.16666666666666666,RoBERTa/BERT,-0.25172833912401726
fomc_stmt,FOMC statements,FOMC,statement,2020-03-15,net_score,-0.1111111111111111,Dictionary,-0.27210613140087364
fomc_stmt,FOMC statements,FOMC,statement,2020-03-15,rf_score,-0.02539572412375379,Random Forest,-0.0747495191623019
fomc_stmt,FOMC statements,FOMC,statement,2020-03-15,bert_score,-0.21739130434782608,RoBERTa/BERT,-0.4881517700542379
fomc_stmt,FOMC statements,FOMC,statement,2020-03-23,net_score,0,Dictionary,0.2053572835997109
fomc_stmt,FOMC statements,FOMC,statement,2020-03-23,bert_score,-0.2,RoBERTa/BERT,-0.4070923080210194
fomc_stmt,FOMC statements,FOMC,statement,2020-04-29,net_score,-0.25,Dictionary,-0.8689354001516044
fomc_stmt,FOMC statements,FOMC,statement,2020-04-29,rf_score,0.02426451691683426,Random Forest,0.029536804709941245
fomc_stmt,FOMC statements,FOMC,statement,2020-04-29,bert_score,-0.4117647058823529,RoBERTa/BERT,-1.3941104633666799
fomc_stmt,FOMC statements,FOMC,statement,2020-06-10,net_score,-0.29411764705882354,Dictionary,-1.0585164619900718
fomc_stmt,FOMC statements,FOMC,statement,2020-06-10,rf_score,0.0436382574461725,Random Forest,0.0702215886965525
fomc_stmt,FOMC statements,FOMC,statement,2020-06-10,bert_score,-0.29411764705882354,RoBERTa/BERT,-0.845767043730202
fomc_stmt,FOMC statements,FOMC,statement,2020-07-29,net_score,-0.25,Dictionary,-0.8689354001516044
fomc_stmt,FOMC statements,FOMC,statement,2020-07-29,rf_score,0.04080543932195399,Random Forest,0.064272681035553475
fomc_stmt,FOMC statements,FOMC,statement,2020-07-29,bert_score,-0.25,RoBERTa/BERT,-0.6401382613665226
fomc_stmt,FOMC statements,FOMC,statement,2020-09-16,net_score,-0.125,Dictionary,-0.33178905827594674
fomc_stmt,FOMC statements,FOMC,statement,2020-09-16,rf_score,-0.4301132870717478,Random Forest,-0.9246549155514062
fomc_stmt,FOMC statements,FOMC,statement,2020-09-16,bert_score,-0.3,RoBERTa/BERT,-0.8731842147120257
fomc_stmt,FOMC statements,FOMC,statement,2020-11-05,net_score,-0.25,Dictionary,-0.8689354001516044
fomc_stmt,FOMC statements,FOMC,statement,2020-11-05,rf_score,0.04467038964246429,Random Forest,0.07238906251959497
fomc_stmt,FOMC statements,FOMC,statement,2020-11-05,bert_score,-0.2631578947368421,RoBERTa/BERT,-0.7014661438258655
fomc_stmt,FOMC statements,FOMC,statement,2020-12-16,net_score,-0.3333333333333333,Dictionary,-1.2270329614020425
fomc_stmt,FOMC statements,FOMC,statement,2020-12-16,rf_score,-0.0032891422349098,Random Forest,-0.02832577835355311
fomc_stmt,FOMC statements,FOMC,statement,2020-12-16,bert_score,-0.2,RoBERTa/BERT,-0.4070923080210194
fomc_stmt,FOMC statements,FOMC,statement,2021-01-27,net_score,-0.3333333333333333,Dictionary,-1.2270329614020425
fomc_stmt,FOMC statements,FOMC,statement,2021-01-27,rf_score,0.01662708987876999,Random Forest,0.013498235968576838
fomc_stmt,FOMC statements,FOMC,statement,2021-01-27,bert_score,-0.23809523809523808,RoBERTa/BERT,-0.5846511296175932
fomc_stmt,FOMC statements,FOMC,statement,2021-03-17,net_score,-0.29411764705882354,Dictionary,-1.0585164619900718
fomc_stmt,FOMC statements,FOMC,statement,2021-03-17,rf_score,0.00374657916252255,Random Forest,-0.013550789248530178
fomc_stmt,FOMC statements,FOMC,statement,2021-03-17,bert_score,-0.2,RoBERTa/BERT,-0.4070923080210194
fomc_stmt,FOMC statements,FOMC,statement,2021-04-28,net_score,-0.3333333333333333,Dictionary,-1.2270329614020425
fomc_stmt,FOMC statements,FOMC,statement,2021-04-28,rf_score,0.00920542587808663,Random Forest,-0.0020872311863982837
fomc_stmt,FOMC statements,FOMC,statement,2021-04-28,bert_score,-0.09090909090909093,RoBERTa/BERT,0.10137159018735103
fomc_stmt,FOMC statements,FOMC,statement,2021-06-16,net_score,-0.3333333333333333,Dictionary,-1.2270329614020425
fomc_stmt,FOMC statements,FOMC,statement,2021-06-16,rf_score,0.00246251322472145,Random Forest,-0.016247323003841477
fomc_stmt,FOMC statements,FOMC,statement,2021-06-16,bert_score,-0.04761904761904761,RoBERTa/BERT,0.303142978365276
fomc_stmt,FOMC statements,FOMC,statement,2021-07-28,net_score,-0.3333333333333333,Dictionary,-1.2270329614020425
fomc_stmt,FOMC statements,FOMC,statement,2021-07-28,rf_score,0.00454018434050298,Random Forest,-0.011884221288259635
fomc_stmt,FOMC statements,FOMC,statement,2021-07-28,bert_score,0,RoBERTa/BERT,0.5250915053609932
fomc_stmt,FOMC statements,FOMC,statement,2021-09-22,net_score,-0.3,Dictionary,-1.0837939369018672
fomc_stmt,FOMC statements,FOMC,statement,2021-09-22,rf_score,-0.00488494934933659,Random Forest,-0.031676967435312176
fomc_stmt,FOMC statements,FOMC,statement,2021-09-22,bert_score,-0.04761904761904761,RoBERTa/BERT,0.303142978365276
fomc_stmt,FOMC statements,FOMC,statement,2021-11-03,net_score,-0.23809523809523808,Dictionary,-0.817778605687256
fomc_stmt,FOMC statements,FOMC,statement,2021-11-03,rf_score,0.00873516264345987,Random Forest,-0.0030747822526811094
fomc_stmt,FOMC statements,FOMC,statement,2021-11-03,bert_score,0,RoBERTa/BERT,0.5250915053609932
fomc_stmt,FOMC statements,FOMC,statement,2021-12-15,net_score,-0.2631578947368421,Dictionary,-0.925477120349042
fomc_stmt,FOMC statements,FOMC,statement,2021-12-15,rf_score,-0.00865727931896923,Random Forest,-0.03959884652253902
fomc_stmt,FOMC statements,FOMC,statement,2021-12-15,bert_score,-0.14285714285714285,RoBERTa/BERT,-0.1407540756261586
fomc_stmt,FOMC statements,FOMC,statement,2022-01-26,net_score,0.05263157894736842,Dictionary,0.43152416438946145
fomc_stmt,FOMC statements,FOMC,statement,2022-01-26,rf_score,-0.00995500471806956,Random Forest,-0.042324065096432
fomc_stmt,FOMC statements,FOMC,statement,2022-01-26,bert_score,0,RoBERTa/BERT,0.5250915053609932
fomc_stmt,FOMC statements,FOMC,statement,2022-03-16,net_score,0.4444444444444444,Dictionary,2.1152109436020488
fomc_stmt,FOMC statements,FOMC,statement,2022-03-16,rf_score,0.3670821874488488,Random Forest,0.7494526542727662
fomc_stmt,FOMC statements,FOMC,statement,2022-03-16,bert_score,0.3684210526315789,RoBERTa/BERT,2.242272214222595
fomc_stmt,FOMC statements,FOMC,statement,2022-05-04,net_score,0.4117647058823529,Dictionary,1.9747805274254064
fomc_stmt,FOMC statements,FOMC,statement,2022-05-04,rf_score,0.7139385682122776,Random Forest,1.4778497804946225
fomc_stmt,FOMC statements,FOMC,statement,2022-05-04,bert_score,0.2631578947368421,RoBERTa/BERT,1.7516491545478516
fomc_stmt,FOMC statements,FOMC,statement,2022-06-15,net_score,0.4545454545454546,Dictionary,2.158616708602102
fomc_stmt,FOMC statements,FOMC,statement,2022-06-15,rf_score,0.6911764705882353,Random Forest,1.4300494590484907
fomc_stmt,FOMC statements,FOMC,statement,2022-06-15,bert_score,0.47368421052631576,RoBERTa/BERT,2.7328952738973387
fomc_stmt,FOMC statements,FOMC,statement,2022-07-27,net_score,0.42857142857142855,Dictionary,2.047001884316251
fomc_stmt,FOMC statements,FOMC,statement,2022-07-27,rf_score,0.8215015393509182,Random Forest,1.703731624999906
fomc_stmt,FOMC statements,FOMC,statement,2022-07-27,bert_score,0.3333333333333333,RoBERTa/BERT,2.078731194331014
fomc_stmt,FOMC statements,FOMC,statement,2022-09-21,net_score,0.3636363636363637,Dictionary,1.7679648236016245
fomc_stmt,FOMC statements,FOMC,statement,2022-09-21,rf_score,0.9822485207100592,Random Forest,2.0412996957187652
fomc_stmt,FOMC statements,FOMC,statement,2022-09-21,bert_score,0.3333333333333333,RoBERTa/BERT,2.078731194331014
fomc_stmt,FOMC statements,FOMC,statement,2022-11-02,net_score,0.4615384615384616,Dictionary,2.1886668536021396
fomc_stmt,FOMC statements,FOMC,statement,2022-11-02,rf_score,0.9502341137123748,Random Forest,1.9740695585551216
fomc_stmt,FOMC statements,FOMC,statement,2022-11-02,bert_score,0.4,RoBERTa/BERT,2.3894591321250185
fomc_stmt,FOMC statements,FOMC,statement,2022-12-14,net_score,0.4615384615384616,Dictionary,2.1886668536021396
fomc_stmt,FOMC statements,FOMC,statement,2022-12-14,rf_score,0.9626006904487916,Random Forest,2.000039324301342
fomc_stmt,FOMC statements,FOMC,statement,2022-12-14,bert_score,0.4,RoBERTa/BERT,2.3894591321250185
fomc_stmt,FOMC statements,FOMC,statement,2023-02-01,net_score,0.3333333333333333,Dictionary,1.6377475286014647
fomc_stmt,FOMC statements,FOMC,statement,2023-02-01,rf_score,0.9807692307692308,Random Forest,2.038193192273804
fomc_stmt,FOMC statements,FOMC,statement,2023-02-01,bert_score,0.3333333333333333,RoBERTa/BERT,2.078731194331014
fomc_stmt,FOMC statements,FOMC,statement,2023-03-22,net_score,0.38461538461538464,Dictionary,1.8581152586017347
fomc_stmt,FOMC statements,FOMC,statement,2023-03-22,rf_score,0.6853535353535354,Random Forest,1.4178213164328177
fomc_stmt,FOMC statements,FOMC,statement,2023-03-22,bert_score,0.3684210526315789,RoBERTa/BERT,2.242272214222595
fomc_stmt,FOMC statements,FOMC,statement,2023-05-03,net_score,0.4166666666666667,Dictionary,1.9958450898519033
fomc_stmt,FOMC statements,FOMC,statement,2023-05-03,rf_score,0.6587301587301587,Random Forest,1.3619123232636356
fomc_stmt,FOMC statements,FOMC,statement,2023-05-03,bert_score,0.17647058823529413,RoBERTa/BERT,1.3476066348157103
fomc_stmt,FOMC statements,FOMC,statement,2023-06-14,net_score,0.3636363636363637,Dictionary,1.7679648236016245
fomc_stmt,FOMC statements,FOMC,statement,2023-06-14,rf_score,0.3847191333262907,Random Forest,0.7864901758665267
fomc_stmt,FOMC statements,FOMC,statement,2023-06-14,bert_score,0.125,RoBERTa/BERT,1.107706388724751
fomc_stmt,FOMC statements,FOMC,statement,2023-07-26,net_score,0.391304347826087,Dictionary,1.8868588755582916
fomc_stmt,FOMC statements,FOMC,statement,2023-07-26,rf_score,0.37045934590952606,Random Forest,0.756544674641943
fomc_stmt,FOMC statements,FOMC,statement,2023-07-26,bert_score,0.25,RoBERTa/BERT,1.6903212720885088
fomc_stmt,FOMC statements,FOMC,statement,2023-09-20,net_score,0.3636363636363637,Dictionary,1.7679648236016245
fomc_stmt,FOMC statements,FOMC,statement,2023-09-20,rf_score,0.32620403600605424,Random Forest,0.6636086863150265
fomc_stmt,FOMC statements,FOMC,statement,2023-09-20,bert_score,0.17647058823529413,RoBERTa/BERT,1.3476066348157103
fomc_stmt,FOMC statements,FOMC,statement,2023-11-01,net_score,0.42857142857142855,Dictionary,2.047001884316251
fomc_stmt,FOMC statements,FOMC,statement,2023-11-01,rf_score,0.14590604775838625,Random Forest,0.2849835729060412
fomc_stmt,FOMC statements,FOMC,statement,2023-11-01,bert_score,0.17647058823529413,RoBERTa/BERT,1.3476066348157103
fomc_stmt,FOMC statements,FOMC,statement,2023-12-13,net_score,0.3333333333333333,Dictionary,1.6377475286014647
fomc_stmt,FOMC statements,FOMC,statement,2023-12-13,rf_score,0.5424330517994217,Random Forest,1.1176888256597641
fomc_stmt,FOMC statements,FOMC,statement,2023-12-13,bert_score,0,RoBERTa/BERT,0.5250915053609932
fomc_stmt,FOMC statements,FOMC,statement,2024-01-31,net_score,0.05263157894736842,Dictionary,0.43152416438946145
fomc_stmt,FOMC statements,FOMC,statement,2024-01-31,rf_score,-0.1505041704942781,Random Forest,-0.33747679724148144
fomc_stmt,FOMC statements,FOMC,statement,2024-01-31,bert_score,0.06666666666666667,RoBERTa/BERT,0.8358194431549973
fomc_stmt,FOMC statements,FOMC,statement,2024-03-20,net_score,0.05263157894736842,Dictionary,0.43152416438946145
fomc_stmt,FOMC statements,FOMC,statement,2024-03-20,rf_score,-0.1433634194667659,Random Forest,-0.32248124629887626
fomc_stmt,FOMC statements,FOMC,statement,2024-03-20,bert_score,0.06666666666666667,RoBERTa/BERT,0.8358194431549973
fomc_stmt,FOMC statements,FOMC,statement,2024-05-01,net_score,0.1,Dictionary,0.6350743571002371
fomc_stmt,FOMC statements,FOMC,statement,2024-05-01,rf_score,-0.06970671576359191,Random Forest,-0.1678024389311685
fomc_stmt,FOMC statements,FOMC,statement,2024-05-01,bert_score,-0.0588235294117647,RoBERTa/BERT,0.25091979554275423
fomc_stmt,FOMC statements,FOMC,statement,2024-06-12,net_score,0.1,Dictionary,0.6350743571002371
fomc_stmt,FOMC statements,FOMC,statement,2024-06-12,rf_score,-0.12176583287019836,Random Forest,-0.2771263937352813
fomc_stmt,FOMC statements,FOMC,statement,2024-06-12,bert_score,0.06666666666666667,RoBERTa/BERT,0.8358194431549973
fomc_stmt,FOMC statements,FOMC,statement,2024-07-31,net_score,0.1,Dictionary,0.6350743571002371
fomc_stmt,FOMC statements,FOMC,statement,2024-07-31,rf_score,-0.19774215862351113,Random Forest,-0.4366763988924693
fomc_stmt,FOMC statements,FOMC,statement,2024-07-31,bert_score,0.125,RoBERTa/BERT,1.107706388724751
fomc_stmt,FOMC statements,FOMC,statement,2024-09-18,net_score,0,Dictionary,0.2053572835997109
fomc_stmt,FOMC statements,FOMC,statement,2024-09-18,rf_score,-0.7548809523809523,Random Forest,-1.606665820411624
fomc_stmt,FOMC statements,FOMC,statement,2024-09-18,bert_score,0,RoBERTa/BERT,0.5250915053609932
fomc_stmt,FOMC statements,FOMC,statement,2024-11-07,net_score,0.0588235294117647,Dictionary,0.4581320327176674
fomc_stmt,FOMC statements,FOMC,statement,2024-11-07,rf_score,-0.04334830350873132,Random Forest,-0.11244986996313146
fomc_stmt,FOMC statements,FOMC,statement,2024-11-07,bert_score,0,RoBERTa/BERT,0.5250915053609932
fomc_stmt,FOMC statements,FOMC,statement,2024-12-18,net_score,0.0588235294117647,Dictionary,0.4581320327176674
fomc_stmt,FOMC statements,FOMC,statement,2024-12-18,rf_score,-0.6039891926255562,Random Forest,-1.289793678880077
fomc_stmt,FOMC statements,FOMC,statement,2024-12-18,bert_score,-0.0588235294117647,RoBERTa/BERT,0.25091979554275423
fomc_stmt,FOMC statements,FOMC,statement,2025-01-29,net_score,0.2857142857142857,Dictionary,1.433120350744071
fomc_stmt,FOMC statements,FOMC,statement,2025-01-29,rf_score,-0.07193040837929243,Random Forest,-0.17247218526050517
fomc_stmt,FOMC statements,FOMC,statement,2025-01-29,bert_score,0.125,RoBERTa/BERT,1.107706388724751
fomc_stmt,FOMC statements,FOMC,statement,2025-03-19,net_score,0.2857142857142857,Dictionary,1.433120350744071
fomc_stmt,FOMC statements,FOMC,statement,2025-03-19,rf_score,-0.03609949828816448,Random Forest,-0.09722740561180078
fomc_stmt,FOMC statements,FOMC,statement,2025-03-19,bert_score,0.0588235294117647,RoBERTa/BERT,0.7992632151792322
fomc_stmt,FOMC statements,FOMC,statement,2025-05-07,net_score,0.25,Dictionary,1.279649967351026
fomc_stmt,FOMC statements,FOMC,statement,2025-05-07,rf_score,-0.08694394657539888,Random Forest,-0.2040005603545321
fomc_stmt,FOMC statements,FOMC,statement,2025-05-07,bert_score,0.125,RoBERTa/BERT,1.107706388724751
fomc_stmt,FOMC statements,FOMC,statement,2025-06-18,net_score,0.2857142857142857,Dictionary,1.433120350744071
fomc_stmt,FOMC statements,FOMC,statement,2025-06-18,rf_score,-0.05262013896999666,Random Forest,-0.13192069039296753
fomc_stmt,FOMC statements,FOMC,statement,2025-06-18,bert_score,0.14285714285714285,RoBERTa/BERT,1.190937086348145
fomc_stmt,FOMC statements,FOMC,statement,2025-07-30,net_score,0.07692307692307693,Dictionary,0.5359088786001156
fomc_stmt,FOMC statements,FOMC,statement,2025-07-30,rf_score,-0.5715142842069301,Random Forest,-1.2215964904230519
fomc_stmt,FOMC statements,FOMC,statement,2025-07-30,bert_score,-0.0588235294117647,RoBERTa/BERT,0.25091979554275423
fomc_stmt,FOMC statements,FOMC,statement,2025-09-17,net_score,-0.1111111111111111,Dictionary,-0.27210613140087364
fomc_stmt,FOMC statements,FOMC,statement,2025-09-17,rf_score,-0.732975387856871,Random Forest,-1.5606642153309005
fomc_stmt,FOMC statements,FOMC,statement,2025-09-17,bert_score,-0.1111111111111111,RoBERTa/BERT,0.0072116090376529
fomc_stmt,FOMC statements,FOMC,statement,2025-10-29,net_score,-0.0588235294117647,Dictionary,-0.04741746551824561
fomc_stmt,FOMC statements,FOMC,statement,2025-10-29,rf_score,-0.7486883776917372,Random Forest,-1.5936614362984918
fomc_stmt,FOMC statements,FOMC,statement,2025-10-29,bert_score,-0.0588235294117647,RoBERTa/BERT,0.25091979554275423
fomc_stmt,FOMC statements,FOMC,statement,2025-12-10,net_score,-0.0588235294117647,Dictionary,-0.04741746551824561
fomc_stmt,FOMC statements,FOMC,statement,2025-12-10,rf_score,-0.742523906809621,Random Forest,-1.5807160700770921
fomc_stmt,FOMC statements,FOMC,statement,2025-12-10,bert_score,-0.15789473684210523,RoBERTa/BERT,-0.21084308415112182
fomc_stmt,FOMC statements,FOMC,statement,2026-01-28,net_score,0.25,Dictionary,1.279649967351026
fomc_stmt,FOMC statements,FOMC,statement,2026-01-28,rf_score,-0.46568938999061854,Random Forest,-0.9993646010738202
fomc_stmt,FOMC statements,FOMC,statement,2026-01-28,bert_score,0.17647058823529413,RoBERTa/BERT,1.3476066348157103
fomc_stmt,FOMC statements,FOMC,statement,2026-03-18,net_score,0.25,Dictionary,1.279649967351026
fomc_stmt,FOMC statements,FOMC,statement,2026-03-18,rf_score,-0.8513617309715482,Random Forest,-1.8092751012510293
fomc_stmt,FOMC statements,FOMC,statement,2026-03-18,bert_score,0.17647058823529413,RoBERTa/BERT,1.3476066348157103
fomc_pc,FOMC press conferences,FOMC,press_conference,2011-04-27,net_score,-0.24444444444444444,Dictionary,-0.8515295661834751
fomc_pc,FOMC press conferences,FOMC,press_conference,2011-04-27,rf_score,0.03491222593285968,Random Forest,-0.08030369866961155
fomc_pc,FOMC press conferences,FOMC,press_conference,2011-04-27,bert_score,-0.3103448275862069,RoBERTa/BERT,-0.5598019357753202
fomc_pc,FOMC press conferences,FOMC,press_conference,2011-06-22,net_score,-0.5,Dictionary,-1.5726167366041643
fomc_pc,FOMC press conferences,FOMC,press_conference,2011-06-22,rf_score,0.0258622859925415,Random Forest,-0.10039376141891385
fomc_pc,FOMC press conferences,FOMC,press_conference,2011-06-22,bert_score,-0.3409090909090909,RoBERTa/BERT,-0.7696414421859219
fomc_pc,FOMC press conferences,FOMC,press_conference,2011-09-21,net_score,0,Dictionary,-0.16179401186803335
fomc_pc,FOMC press conferences,FOMC,press_conference,2011-11-02,net_score,-0.3181818181818182,Dictionary,-1.0595902912455712
