corpus_long,bank,meeting_date,score_component,score
ECB statements,ECB,2020-01-23,Economic score,0.09090909090909093
ECB statements,ECB,2020-01-23,Aggregate net score,-0.29411764705882354
ECB statements,ECB,2020-03-12,Policy score,-0.5454545454545454
ECB statements,ECB,2020-03-12,Economic score,0
ECB statements,ECB,2020-03-12,Aggregate net score,-0.5
ECB statements,ECB,2020-04-30,Policy score,-0.6296296296296297
ECB statements,ECB,2020-04-30,Economic score,0.09090909090909093
ECB statements,ECB,2020-04-30,Aggregate net score,-0.5714285714285714
ECB statements,ECB,2020-06-04,Policy score,-0.6153846153846154
ECB statements,ECB,2020-06-04,Economic score,0
ECB statements,ECB,2020-06-04,Aggregate net score,-0.5714285714285714
ECB statements,ECB,2020-07-16,Policy score,-0.6153846153846154
ECB statements,ECB,2020-07-16,Economic score,0
ECB statements,ECB,2020-07-16,Aggregate net score,-0.5714285714285714
ECB statements,ECB,2020-09-10,Policy score,-0.6153846153846154
ECB statements,ECB,2020-09-10,Economic score,0
ECB statements,ECB,2020-09-10,Aggregate net score,-0.5714285714285714
ECB statements,ECB,2020-10-29,Policy score,-0.6296296296296297
ECB statements,ECB,2020-10-29,Economic score,0
ECB statements,ECB,2020-10-29,Aggregate net score,-0.5862068965517241
ECB statements,ECB,2020-12-10,Policy score,-0.5333333333333333
ECB statements,ECB,2020-12-10,Economic score,0.09090909090909093
ECB statements,ECB,2020-12-10,Aggregate net score,-0.4838709677419355
ECB statements,ECB,2021-01-21,Policy score,-0.6774193548387096
ECB statements,ECB,2021-01-21,Economic score,0
ECB statements,ECB,2021-01-21,Aggregate net score,-0.6363636363636364
ECB statements,ECB,2021-03-11,Policy score,-0.6666666666666666
ECB statements,ECB,2021-03-11,Economic score,-0.07692307692307693
ECB statements,ECB,2021-03-11,Aggregate net score,-0.6363636363636364
ECB statements,ECB,2021-04-22,Policy score,-0.6666666666666666
ECB statements,ECB,2021-04-22,Economic score,-0.07692307692307693
ECB statements,ECB,2021-04-22,Aggregate net score,-0.6363636363636364
ECB statements,ECB,2021-06-10,Policy score,-0.6774193548387096
ECB statements,ECB,2021-06-10,Economic score,-0.07692307692307693
ECB statements,ECB,2021-06-10,Aggregate net score,-0.6470588235294118
ECB statements,ECB,2021-07-22,Policy score,-0.7142857142857143
ECB statements,ECB,2021-07-22,Economic score,0.125
ECB statements,ECB,2021-07-22,Aggregate net score,-0.5609756097560976
ECB statements,ECB,2021-09-09,Policy score,-0.75
ECB statements,ECB,2021-09-09,Economic score,0
ECB statements,ECB,2021-09-09,Aggregate net score,-0.6818181818181818
ECB statements,ECB,2021-10-28,Policy score,-0.75
ECB statements,ECB,2021-10-28,Economic score,0
ECB statements,ECB,2021-10-28,Aggregate net score,-0.6818181818181818
ECB statements,ECB,2021-12-16,Policy score,-0.6774193548387096
ECB statements,ECB,2021-12-16,Economic score,0.16666666666666666
ECB statements,ECB,2021-12-16,Aggregate net score,-0.5757575757575758
ECB statements,ECB,2022-02-03,Policy score,-0.6551724137931034
ECB statements,ECB,2022-02-03,Economic score,0.16666666666666666
ECB statements,ECB,2022-02-03,Aggregate net score,-0.5483870967741935
ECB statements,ECB,2022-03-10,Policy score,-0.7058823529411765
ECB statements,ECB,2022-03-10,Economic score,0.09090909090909093
ECB statements,ECB,2022-03-10,Aggregate net score,-0.6571428571428571
ECB statements,ECB,2022-04-14,Policy score,-0.6666666666666666
ECB statements,ECB,2022-04-14,Economic score,0
ECB statements,ECB,2022-04-14,Aggregate net score,-0.625
ECB statements,ECB,2022-06-09,Policy score,-0.5333333333333333
ECB statements,ECB,2022-06-09,Economic score,0.125
ECB statements,ECB,2022-06-09,Aggregate net score,-0.3888888888888889
ECB statements,ECB,2022-07-21,Policy score,-0.3076923076923077
ECB statements,ECB,2022-07-21,Economic score,0
ECB statements,ECB,2022-07-21,Aggregate net score,-0.3076923076923077
ECB statements,ECB,2022-09-08,Policy score,-0.2258064516129032
ECB statements,ECB,2022-09-08,Economic score,0.2
ECB statements,ECB,2022-09-08,Aggregate net score,-0.1111111111111111
ECB statements,ECB,2022-10-27,Policy score,-0.1111111111111111
ECB statements,ECB,2022-10-27,Economic score,0.2
ECB statements,ECB,2022-10-27,Aggregate net score,0
ECB statements,ECB,2022-12-15,Policy score,-0.04
ECB statements,ECB,2022-12-15,Economic score,0.1111111111111111
ECB statements,ECB,2022-12-15,Aggregate net score,0.0303030303030303
ECB statements,ECB,2023-02-02,Policy score,-0.03703703703703703
ECB statements,ECB,2023-02-02,Economic score,0
ECB statements,ECB,2023-02-02,Aggregate net score,-0.03448275862068965
ECB statements,ECB,2023-03-16,Policy score,-0.14285714285714285
ECB statements,ECB,2023-03-16,Economic score,0.29411764705882354
ECB statements,ECB,2023-03-16,Aggregate net score,0.07142857142857142
ECB statements,ECB,2023-05-04,Policy score,-0.13043478260869565
ECB statements,ECB,2023-05-04,Economic score,0.2
ECB statements,ECB,2023-05-04,Aggregate net score,0
ECB statements,ECB,2023-06-15,Policy score,-0.08333333333333333
ECB statements,ECB,2023-06-15,Economic score,0.17647058823529413
ECB statements,ECB,2023-06-15,Aggregate net score,0.03225806451612903
ECB statements,ECB,2023-07-27,Policy score,-0.04
ECB statements,ECB,2023-07-27,Economic score,0.2222222222222222
ECB statements,ECB,2023-07-27,Aggregate net score,0.09090909090909093
ECB statements,ECB,2023-09-14,Policy score,0.04
ECB statements,ECB,2023-09-14,Economic score,0.04761904761904761
ECB statements,ECB,2023-09-14,Aggregate net score,0.05555555555555555
ECB statements,ECB,2023-10-26,Policy score,-0.2631578947368421
ECB statements,ECB,2023-10-26,Economic score,0.25
ECB statements,ECB,2023-10-26,Aggregate net score,-0.04
ECB statements,ECB,2023-12-14,Policy score,-0.3
ECB statements,ECB,2023-12-14,Economic score,0.13043478260869565
ECB statements,ECB,2023-12-14,Aggregate net score,-0.09090909090909093
ECB statements,ECB,2024-01-25,Policy score,-0.2222222222222222
ECB statements,ECB,2024-01-25,Economic score,0.07692307692307693
ECB statements,ECB,2024-01-25,Aggregate net score,-0.14285714285714285
ECB statements,ECB,2024-03-07,Policy score,-0.2222222222222222
ECB statements,ECB,2024-03-07,Economic score,0.04761904761904761
ECB statements,ECB,2024-03-07,Aggregate net score,-0.10344827586206896
ECB statements,ECB,2024-04-11,Policy score,-0.2
ECB statements,ECB,2024-04-11,Economic score,0.2
ECB statements,ECB,2024-04-11,Aggregate net score,0
ECB statements,ECB,2024-06-06,Policy score,-0.4166666666666667
ECB statements,ECB,2024-06-06,Economic score,0.4166666666666667
ECB statements,ECB,2024-06-06,Aggregate net score,0
ECB statements,ECB,2024-07-18,Policy score,-0.29411764705882354
ECB statements,ECB,2024-07-18,Economic score,0.4444444444444444
ECB statements,ECB,2024-07-18,Aggregate net score,0.12
ECB statements,ECB,2024-09-12,Policy score,-0.3684210526315789
ECB statements,ECB,2024-09-12,Economic score,0.4545454545454546
ECB statements,ECB,2024-09-12,Aggregate net score,0.0967741935483871
ECB statements,ECB,2024-10-17,Policy score,-0.3684210526315789
ECB statements,ECB,2024-10-17,Economic score,0.3333333333333333
ECB statements,ECB,2024-10-17,Aggregate net score,-0.08333333333333333
ECB statements,ECB,2024-12-12,Policy score,-0.391304347826087
ECB statements,ECB,2024-12-12,Economic score,0.14285714285714285
ECB statements,ECB,2024-12-12,Aggregate net score,-0.25925925925925924
ECB statements,ECB,2025-01-30,Policy score,-0.391304347826087
ECB statements,ECB,2025-01-30,Economic score,0.25
ECB statements,ECB,2025-01-30,Aggregate net score,-0.1724137931034483
ECB statements,ECB,2025-03-06,Policy score,-0.3636363636363637
ECB statements,ECB,2025-03-06,Economic score,0.2222222222222222
ECB statements,ECB,2025-03-06,Aggregate net score,-0.13333333333333333
ECB statements,ECB,2025-04-17,Policy score,-0.47368421052631576
ECB statements,ECB,2025-04-17,Economic score,0.14285714285714285
ECB statements,ECB,2025-04-17,Aggregate net score,-0.2
ECB statements,ECB,2025-06-05,Policy score,-0.5
ECB statements,ECB,2025-06-05,Economic score,0
ECB statements,ECB,2025-06-05,Aggregate net score,-0.3333333333333333
ECB statements,ECB,2025-07-24,Policy score,-0.375
ECB statements,ECB,2025-07-24,Economic score,0.2307692307692308
ECB statements,ECB,2025-07-24,Aggregate net score,-0.15789473684210523
ECB statements,ECB,2025-09-11,Policy score,-0.3333333333333333
ECB statements,ECB,2025-09-11,Economic score,0.16666666666666666
ECB statements,ECB,2025-09-11,Aggregate net score,-0.17647058823529413
ECB statements,ECB,2025-10-30,Policy score,-0.375
ECB statements,ECB,2025-10-30,Economic score,0
ECB statements,ECB,2025-10-30,Aggregate net score,-0.3333333333333333
ECB statements,ECB,2025-12-18,Policy score,-0.3333333333333333
ECB statements,ECB,2025-12-18,Economic score,0.2
ECB statements,ECB,2025-12-18,Aggregate net score,-0.1
ECB statements,ECB,2026-02-05,Policy score,-0.375
ECB statements,ECB,2026-02-05,Economic score,0.07692307692307693
ECB statements,ECB,2026-02-05,Aggregate net score,-0.2631578947368421
ECB statements,ECB,2026-03-19,Policy score,-0.375
ECB statements,ECB,2026-03-19,Economic score,0.23809523809523808
ECB statements,ECB,2026-03-19,Aggregate net score,-0.03703703703703703
